ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
R-HSA-180786	Extension of Telomeres	49	-0.6531124008792034	-2.220566283032109	4.1259487201062275e-7	1.1237142690642255e-5	8.64362838164669e-6	2069	tags=55%, list=14%, signal=47%	7013/1736/55291/1017/80119/5982/79075/6119/5424/63922/25913/5981/2237/7486/10714/5985/23243/5984/5111/3978/1763/5983/5422/5557/890/8900/641
R-HSA-174417	Telomere C-strand (Lagging Strand) Synthesis	33	-0.7341183717751881	-2.2512589784983197	4.5083259539729393e-7	1.2042432211670024e-5	9.263058387211608e-6	1928	tags=58%, list=13%, signal=50%	5982/79075/6119/5424/63922/25913/5981/2237/7486/10714/5985/5984/5111/3978/1763/5983/5422/5557/641
R-HSA-9675135	Diseases of DNA repair	50	-0.6567912421669402	-2.233606905040204	4.6268188606501854e-7	1.2125757353666241e-5	9.327152221568896e-6	3543	tags=68%, list=24%, signal=52%	545/7156/5810/4683/10111/4437/472/5884/79728/5889/5982/83695/6119/4361/116028/7486/5985/2956/5984/55247/5932/11073/4436/80010/672/7516/9156/1763/10635/5983/580/83990/675/641
R-HSA-375276	Peptide ligand-binding receptors	61	0.6443833130003269	2.2598496727827007	4.929860978934917e-7	1.245013981771018e-5	9.576667738983621e-6	1222	tags=39%, list=8%, signal=36%	6288/718/6364/885/6352/6376/3627/6374/2920/27202/3576/6387/2151/623/2861/185/5697/624/2921/4987/6372/5660/1909/728
R-HSA-8854518	AURKA Activation by TPX2	70	-0.5898624038853538	-2.1682938034176042	4.903069673579583e-7	1.245013981771018e-5	9.576667738983621e-6	2706	tags=49%, list=19%, signal=40%	55722/23354/10806/4957/79959/55755/80184/93323/5116/115106/79441/54801/80321/10142/5108/54820/55125/9738/9793/9702/84131/9662/6790/121441/7840/22974/55835/983/22995/10733/5347/3161/4751/11064
R-HSA-1500620	Meiosis	45	-0.6698532517278853	-2.2340533001892893	5.24457689423143e-7	1.286083530224002e-5	9.892575371735533e-6	3543	tags=64%, list=24%, signal=49%	545/7156/1019/4683/10111/472/7013/1017/5889/29893/10735/6119/8243/25913/10274/4361/5932/5885/9126/4439/10734/672/23224/84057/675/3306/11144/4001/641
R-HSA-5620912	Anchoring of the basal body to the plasma membrane	94	-0.5448219182256252	-2.105217466361297	5.277664594871715e-7	1.286083530224002e-5	9.892575371735533e-6	2827	tags=45%, list=19%, signal=36%	26005/51134/55722/23354/10806/4957/79959/55755/146057/80184/93323/132320/5116/115106/9657/79441/54801/4867/80321/10142/5108/54820/54806/22832/55125/9738/9793/9702/84131/9662/121441/347240/7840/117177/79598/55835/983/22995/10733/5347/4751/11064
R-HSA-449147	Signaling by Interleukins	356	0.39559153235832367	1.7442016008114765	5.381853557925802e-7	1.2888611365446445e-5	9.913940764600161e-6	2484	tags=27%, list=17%, signal=23%	6288/6364/7124/6352/3627/4314/3383/3553/1437/6775/4312/3569/9173/10148/3552/2920/3574/11274/90865/3575/3576/9235/146433/6648/3606/6616/5602/3936/3965/3718/1052/6776/3600/5055/79671/3592/53833/1435/4792/6813/4128/5699/5600/1489/3656/7006/3570/5698/5606/595/598/4791/5687/5696/4067/85480/5595/1278/8808/3601/3726/6772/9244/3590/1326/1845/84818/8878/5721/8809/2919/6888/834/6773/10538/27250/7076/3976/6844/7132/302/6809/2185/54472/9446/7412/3597/920/5693/5720/6647/51561/4582/1440/84166
R-HSA-72172	mRNA Splicing	190	-0.45169064590776886	-1.9377821475681605	6.461219016730254e-7	1.5211242735997156e-5	1.1700512581590025e-5	4699	tags=54%, list=32%, signal=37%	11157/6431/9128/5356/51692/22938/6628/6635/4116/5430/1994/11325/57461/3191/5094/81608/3190/23450/85313/10283/1478/10286/10285/57819/55696/1655/23524/6426/6637/3312/10189/27258/3183/7536/23020/51593/10898/53938/4686/51340/8175/5433/10594/6434/4670/6429/10946/6626/10772/55110/3185/10949/84991/10291/5431/8926/9410/51729/51362/79869/9295/10250/10914/10465/6432/10569/10523/5725/11100/23283/11052/23398/84950/6428/23451/53981/23658/6936/27316/9716/3178/6632/220988/988/1665/55749/3192/23517/51691/3181/3187/154007/1660/57703/3184/51585/11051/55660/23350/9879/10236/65109/6427
R-HSA-5693616	Presynaptic phase of homologous DNA pairing and strand exchange	39	-0.6933397862276421	-2.2403969985331273	6.636865627105979e-7	1.536434392675034e-5	1.1818278265811526e-5	1997	tags=56%, list=14%, signal=49%	5889/5982/83695/6119/1111/4361/116028/7486/5985/5984/5932/11073/80010/672/7516/9156/1763/5983/580/83990/675/641
R-HSA-5693607	Processing of DNA double-strand break ends	63	-0.6155629480819674	-2.2186836961284424	6.88964398432694e-7	1.568805818726249e-5	1.2067279799985927e-5	1928	tags=54%, list=13%, signal=47%	5810/4683/10111/472/165918/5884/151987/1017/5982/83695/54962/6119/1111/4361/116028/7486/5985/8914/5984/9656/5932/11073/7468/80010/672/9156/1763/5983/580/83990/890/8900/63967/641
R-HSA-9675136	Diseases of DNA Double-Strand Break Repair	40	-0.6872975737395097	-2.230200364059442	7.86751621318814e-7	1.734600003193385e-5	1.3342571355699185e-5	3543	tags=75%, list=24%, signal=57%	545/7156/5810/4683/10111/472/5884/79728/5889/5982/83695/6119/4361/116028/7486/5985/5984/5932/11073/80010/672/7516/9156/1763/10635/5983/580/83990/675/641
R-HSA-9701190	Defective homologous recombination repair (HRR) due to BRCA2 loss of function	40	-0.6872975737395097	-2.230200364059442	7.86751621318814e-7	1.734600003193385e-5	1.3342571355699185e-5	3543	tags=75%, list=24%, signal=57%	545/7156/5810/4683/10111/472/5884/79728/5889/5982/83695/6119/4361/116028/7486/5985/5984/5932/11073/80010/672/7516/9156/1763/10635/5983/580/83990/675/641
R-HSA-388396	GPCR downstream signalling	309	0.40709298213364575	1.7774504769931958	8.653747733139896e-7	1.8781336877080182e-5	1.4446634784764797e-5	1774	tags=23%, list=12%, signal=21%	6288/718/6364/885/6352/6376/3627/4314/2828/6374/1131/2920/153/8111/5332/3576/8786/10235/6387/389337/2151/5142/623/5138/5733/50649/2861/185/146/10267/388/9170/154/5697/624/2921/4987/11251/816/133/152/115557/6372/5330/5660/57449/2790/5739/5731/6915/2774/221955/1909/1606/728/3678/23236/5595/136/2863/6004/1815/5575/1609/389/79924/445328/10886/2919/2793/408/57580
R-HSA-1799339	SRP-dependent cotranslational protein targeting to membrane	109	0.5348086300697404	2.021435621823722	1.232118656441444e-6	2.632942790457178e-5	2.0252638644341145e-5	5136	tags=80%, list=35%, signal=52%	6748/6142/6165/23521/6234/6223/6137/25873/6168/6159/6158/6181/6727/6222/6132/6134/6167/6227/6232/6206/6161/6208/7311/6193/11224/6171/6169/6210/6191/6144/6141/6155/4736/6203/6204/6160/6229/6164/6152/6192/6157/6135/6176/6224/6136/6228/6217/6122/6202/6205/6130/6138/6209/9045/6128/10952/6156/9349/200916/6194/6139/6133/6143/6188/6235/6230/6170/6233/6231/6124/58477/6187/6175/23480/6207/6147/3921/6146/6201/28972/6154/29927/6185/6189/6125/1650/6129
R-HSA-975956	Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)	92	0.5569975726073406	2.0767373760258536	1.2629245730124163e-6	2.65788216956704e-5	2.0444472752912327e-5	5016	tags=84%, list=34%, signal=55%	6142/6165/23521/6234/6223/6137/25873/6168/6159/6158/6181/6222/6132/6134/6167/6227/6232/6206/6161/6208/7311/6193/11224/6171/6169/6210/6191/6144/6141/6155/4736/6203/6204/6160/6229/6164/6152/6192/6157/6135/6176/6224/6136/6228/6217/6122/6202/6205/6130/6138/6209/9045/6128/6156/9349/200916/6194/6139/6133/6143/6188/6235/6230/6170/6233/6231/6124/6187/6175/6207/6147/3921/6146/6201/6154/6189/6125
R-HSA-68875	Mitotic Prophase	78	-0.5713292159746268	-2.138604787306167	1.3842782333253692e-6	2.869794725505877e-5	2.2074507569917515e-5	2604	tags=40%, list=18%, signal=33%	5925/6418/10776/4927/23165/140609/53371/129401/9972/23279/81929/23175/10762/5903/9631/55706/9818/57122/7175/23310/10592/7443/84930/891/983/54892/7112/9133/5347/4001/10051
R-HSA-72202	Transport of Mature Transcript to Cytoplasm	77	-0.5704064223410478	-2.1329216418111328	1.468516945363275e-6	2.9996618192788073e-5	2.307344736135796e-5	5349	tags=75%, list=37%, signal=48%	9688/7307/8563/55339/22794/8086/26097/8480/6431/51692/79902/4116/81608/4928/1977/8021/6426/10189/2733/23636/7919/9883/10898/4686/79023/7884/348995/6429/23511/55110/55746/51362/9295/10250/6432/10569/6428/53981/4927/23165/53371/129401/9972/23279/81929/10762/10212/5903/9631/57187/79228/9984/55706/9818/65109/6427/57122/7175
R-HSA-2408557	Selenocysteine synthesis	89	0.5607790962121287	2.087305345637157	1.527521703398377e-6	3.0310394943147792e-5	2.331480494660681e-5	5016	tags=89%, list=34%, signal=59%	6142/6165/23521/6234/6223/118672/6137/25873/6168/6159/6158/6181/6222/6132/6134/6167/6227/6232/6206/6161/6208/7311/6193/11224/6171/6169/6210/6191/6144/6141/6155/4736/6203/6204/6160/6229/6164/6152/6192/6157/6135/6176/6224/6136/6228/6217/6122/6202/6205/6130/6138/6209/9045/6128/6156/9349/200916/6194/22928/6139/6133/6143/6188/6235/6230/6170/6233/6231/6124/6187/6175/6207/6147/3921/6146/6201/6154/6189/6125
R-HSA-9633012	Response of EIF2AK4 (GCN2) to amino acid deficiency	98	0.5527744430761636	2.076030467808551	1.5146392154414002e-6	3.0310394943147792e-5	2.331480494660681e-5	4736	tags=80%, list=32%, signal=54%	467/1051/6142/6165/23521/6234/6223/6137/25873/6168/6159/6158/6181/6222/6132/6134/6167/6227/6232/6206/6161/6208/7311/6193/11224/6171/6169/6210/6191/6144/6141/6155/4736/6203/6204/6160/6229/6164/6152/6192/6157/6135/6176/6224/6136/6228/6217/6122/6202/6205/6130/6138/6209/9045/6128/6156/9349/200916/6194/6139/6133/6143/6188/6235/6230/6170/6233/6231/6124/6187/6175/6207/6147/1649/3921/10985/6146/6201
R-HSA-983189	Kinesins	46	-0.6424868154371496	-2.146844986712534	1.76427135169579e-6	3.451511137331623e-5	2.6549079643754295e-5	1685	tags=46%, list=12%, signal=41%	55582/55083/285643/113457/3796/81027/3835/3833/29127/146909/11004/81930/9493/24137/56992/1062/23046/3832/9585/10112/26153
R-HSA-1474244	Extracellular matrix organization	223	0.436048279871162	1.836021868738355	1.94863321365346e-6	3.7592382413398e-5	2.8916121518395646e-5	1903	tags=26%, list=13%, signal=23%	650/222663/8516/4314/26577/11096/3383/4312/7093/1301/2/23127/50848/3371/54829/1520/64386/1311/63827/59277/7148/3910/2331/3909/3695/4593/84171/9510/3679/4324/10893/55214/1298/30008/50509/164656/440854/1300/140766/1307/6678/3678/4016/1278/652/5054/3913/1508/1513/3918/3914/1292/4015/56999/1509/5351/7087/649/4327
R-HSA-69273	Cyclin A/B1/B2 associated events during G2/M transition	25	-0.7510421678149484	-2.177315449007595	2.0285387115663572e-6	3.85978119228174e-5	2.9689499527611434e-5	1401	tags=56%, list=10%, signal=51%	1017/28227/7514/7465/9088/993/891/983/995/890/2305/9133/5347/8900
R-HSA-5693568	Resolution of D-loop Structures through Holliday Junction Intermediates	31	-0.7182189549677971	-2.165632999971172	2.1367454767159686e-6	4.010729009673622e-5	3.0850592587008656e-5	1248	tags=52%, list=9%, signal=47%	4361/116028/7486/5932/146956/80010/348654/672/7516/9156/1763/10635/580/83990/675/641
R-HSA-2980766	Nuclear Envelope Breakdown	49	-0.6308850691674573	-2.1449938956537187	2.3721026154826262e-6	4.393134043873824e-5	3.3792058311787586e-5	2406	tags=59%, list=16%, signal=50%	23636/9883/79023/348995/23511/55746/4927/23165/140609/53371/129401/9972/23279/81929/23175/10762/5903/9631/55706/9818/57122/7175/7443/891/983/7112/9133/5347/4001
R-HSA-71291	Metabolism of amino acids and derivatives	294	0.4089519780208388	1.7714012884364563	2.444994374246906e-6	4.468548928722306e-5	3.437215082909432e-5	4488	tags=51%, list=31%, signal=36%	8942/11185/4948/1734/1152/3242/445/259307/339983/347735/58472/57571/2731/113451/125061/6303/5699/5698/5687/5696/587/51686/6999/5721/196743/2593/113675/7263/56922/51380/1373/57407/6520/1728/435/443/5693/6142/5720/6165/3712/23521/6234/4329/6223/118672/6137/25873/6168/6159/6158/6181/6535/1892/9380/5860/8140/6222/23474/6132/6134/6167/5092/6227/6232/25828/3028/6206/6161/6208/7311/6193/11224/6171/6169/6210/6191/55256/6144/6141/6155/4736/6203/4967/6204/6160/6229/6164/6152/6192/6157/223/6135/6176/6224/6136/6228/6217/84245/6122/65263/10955/6202/55526/23464/4946/6205/5831/6723/6130/6138/4706/6209/9045/6128/883/54498/5691/6156/9349/200916/6194/22928/5162/6139/79814/6133/6143/5714/6188/191/6235/6230/6170/6233/6231/6124/8659/5694/6187/2639/6175/6207/5692/5710/4942/5715/4357/6147/256987/152926
R-HSA-9711097	Cellular response to starvation	148	0.47779575893483217	1.9181315655701223	2.6364942699991655e-6	4.755961741595897e-5	3.658293484687838e-5	5016	tags=71%, list=34%, signal=47%	467/8992/652968/1051/9296/28956/10670/11133/9114/6142/9550/6165/10325/23521/6234/6223/6137/25873/6168/6159/6158/6181/529/6222/389541/6132/6134/6167/10312/6227/6232/6206/6161/6208/7311/6193/11224/6171/51382/6169/55004/6210/527/6191/6144/6141/6155/4736/6203/6204/6160/6229/6164/6152/6192/6157/6135/6176/64121/6224/6136/6228/6217/10542/51606/6122/6202/534/6205/6130/6138/6209/9045/6128/6156/9349/200916/6194/6139/6133/6143/6188/6235/6230/6170/6233/6231/6124/6187/6175/6207/6147/1649/3921/533/10985/6146/6201/54468/6396/6154/84219/79726/6189/6125
R-HSA-913531	Interferon Signaling	160	0.47505857691210374	1.9236133449445356	3.02024443718624e-6	5.378358363143189e-5	4.137041975363069e-5	1926	tags=28%, list=13%, signal=25%	115361/4938/3383/4939/4599/3429/2537/91543/3434/11274/8638/4600/3134/8519/3433/54739/9636/3437/23650/3106/684/3665/23586/816/2633/3133/3107/9246/3664/5696/5595/3105/3430/4940/6772/2634/3659/10379/5371/7706/2635/6773/10410/567/25939
R-HSA-4615885	SUMOylation of DNA replication proteins	43	-0.6480072953287238	-2.1418313304324026	3.0928758362661357e-6	5.437980426042611e-5	4.182903362838278e-5	3727	tags=67%, list=26%, signal=50%	23636/9883/79023/348995/23511/55746/4927/23165/53371/129401/7150/9972/23279/81929/10762/5903/9631/7155/55706/9818/57122/3619/7175/6790/5111/9212/55143/332/7153
R-HSA-72689	Formation of a pool of free 40S subunits	98	0.5436619577451909	2.0418071106662032	3.3287751414536058e-6	5.779585839348823e-5	4.4456668007571184e-5	4736	tags=82%, list=32%, signal=56%	6142/6165/23521/6234/6223/6137/25873/6168/6159/6158/6181/6222/6132/6134/6167/8666/6227/6232/6206/6161/6208/7311/6193/11224/6171/6169/6210/6191/6144/6141/6155/4736/6203/6204/6160/6229/6164/6152/6192/6157/6135/6176/6224/6136/6228/6217/6122/6202/6205/8665/6130/6138/27335/6209/9045/6128/6156/9349/200916/6194/6139/6133/6143/6188/6235/8668/8664/6230/6170/6233/6231/6124/6187/6175/6207/6147/8667/3921/6146/6201
R-HSA-156711	Polo-like kinase mediated events	16	-0.8325206804316245	-2.1547466285176657	3.3955410832271344e-6	5.822724153830234e-5	4.478848862216429e-5	1998	tags=88%, list=14%, signal=76%	91750/5928/132660/7465/9088/993/286826/891/4605/995/2305/9133/5347/1063
R-HSA-380270	Recruitment of mitotic centrosome proteins and complexes	79	-0.550107424957271	-2.063068243394809	3.5917215612678196e-6	5.93916815309643e-5	4.568417775296789e-5	2706	tags=44%, list=19%, signal=36%	55722/23354/10806/4957/27229/79959/55755/728642/10426/80184/93323/5116/115106/79441/54801/80321/10142/5108/54820/55125/9738/440145/9793/9702/84131/9662/121441/7840/55835/983/22995/10733/5347/4751/11064
R-HSA-380287	Centrosome maturation	79	-0.550107424957271	-2.063068243394809	3.5917215612678196e-6	5.93916815309643e-5	4.568417775296789e-5	2706	tags=44%, list=19%, signal=36%	55722/23354/10806/4957/27229/79959/55755/728642/10426/80184/93323/5116/115106/79441/54801/80321/10142/5108/54820/55125/9738/440145/9793/9702/84131/9662/121441/7840/55835/983/22995/10733/5347/4751/11064
R-HSA-2565942	Regulation of PLK1 Activity at G2/M Transition	85	-0.543074957182938	-2.0582660510269046	3.51049641948117e-6	5.93916815309643e-5	4.568417775296789e-5	2814	tags=44%, list=19%, signal=35%	8454/55722/23354/10806/4957/79959/55755/80184/4659/93323/5116/115106/79441/54801/80321/10142/5108/54820/55125/9738/9793/9702/84131/9662/6790/121441/7840/79866/55835/891/983/22995/10733/9133/5347/4751/11064
R-HSA-1538133	G0 and Early G1	27	-0.7380775799302274	-2.1718031043582915	3.7268554676480566e-6	6.026594179329775e-5	4.6356660164599454e-5	2714	tags=67%, list=19%, signal=54%	1859/1017/1875/91750/5928/132660/1869/5111/990/5933/993/286826/983/4605/890/7153/9134/8900
R-HSA-156827	L13a-mediated translational silencing of Ceruloplasmin expression	108	0.5170494398932406	1.9585990842646375	3.731368606352488e-6	6.026594179329775e-5	4.6356660164599454e-5	4736	tags=74%, list=32%, signal=50%	6142/6165/23521/6234/6223/6137/25873/6168/6159/6158/6181/6222/6132/6134/6167/8666/6227/6232/6206/6161/6208/7311/6193/11224/6171/6169/6210/6191/6144/6141/6155/4736/6203/6204/6160/6229/6164/6152/6192/6157/6135/6176/6224/6136/6228/6217/6122/6202/6205/8665/6130/6138/27335/6209/9045/6128/6156/9349/200916/6194/6139/6133/6143/6188/6235/8668/8664/6230/6170/6233/6231/6124/6187/6175/6207/6147/8667/3921/6146/6201
R-HSA-5693537	Resolution of D-Loop Structures	32	-0.7102983035836358	-2.1527160515548482	4.086632497727847e-6	6.518853234722387e-5	5.014312480196448e-5	1248	tags=50%, list=9%, signal=46%	4361/116028/7486/5932/146956/80010/348654/672/7516/9156/1763/10635/580/83990/675/641
R-HSA-9709570	Impaired BRCA2 binding to RAD51	34	-0.6917140204275499	-2.1350584140399516	4.130015008319439e-6	6.518853234722387e-5	5.014312480196448e-5	1928	tags=76%, list=13%, signal=67%	545/7156/5810/4683/10111/472/5884/5982/83695/6119/4361/116028/7486/5985/5984/5932/11073/80010/672/9156/1763/5983/580/83990/675/641
R-HSA-9701192	Defective HDR through Homologous Recombination (HRR) due to BRCA1 loss-of-function	24	-0.7559856451146366	-2.1897137475606527	4.764393788708414e-6	7.193198883169551e-5	5.533020246612174e-5	1248	tags=58%, list=9%, signal=53%	4361/116028/7486/5932/80010/672/7516/9156/1763/10635/580/83990/675/641
R-HSA-9701193	Defective HDR through Homologous Recombination (HRR) due to PALB2 loss of function	24	-0.7559856451146366	-2.1897137475606527	4.764393788708414e-6	7.193198883169551e-5	5.533020246612174e-5	1248	tags=58%, list=9%, signal=53%	4361/116028/7486/5932/80010/672/7516/9156/1763/10635/580/83990/675/641
R-HSA-9704331	Defective HDR through Homologous Recombination Repair (HRR) due to PALB2 loss of BRCA1 binding function	24	-0.7559856451146366	-2.1897137475606527	4.764393788708414e-6	7.193198883169551e-5	5.533020246612174e-5	1248	tags=58%, list=9%, signal=53%	4361/116028/7486/5932/80010/672/7516/9156/1763/10635/580/83990/675/641
R-HSA-9704646	Defective HDR through Homologous Recombination Repair (HRR) due to PALB2 loss of BRCA2/RAD51/RAD51C binding function	24	-0.7559856451146366	-2.1897137475606527	4.764393788708414e-6	7.193198883169551e-5	5.533020246612174e-5	1248	tags=58%, list=9%, signal=53%	4361/116028/7486/5932/80010/672/7516/9156/1763/10635/580/83990/675/641
R-HSA-418594	G alpha (i) signalling events	149	0.4719882511786547	1.9001014184245284	5.077185629074185e-6	7.58302240729467e-5	5.832873133571363e-5	1247	tags=21%, list=9%, signal=19%	6288/718/6364/6352/6376/3627/6374/2920/5332/3576/8786/6387/5142/623/5733/2861/9170/5697/624/2921/4987/11251/816/152/6372/5330/5660/2790/2774/728/23236
R-HSA-5685938	HDR through Single Strand Annealing (SSA)	36	-0.6766083506983291	-2.1473154049807106	5.7381253805325325e-6	8.478995908042221e-5	6.522057403404839e-5	1928	tags=72%, list=13%, signal=63%	545/7156/5810/4683/10111/472/5884/5982/83695/6119/2072/4361/116028/7486/5985/5984/5932/11073/80010/672/9156/1763/5983/580/83990/641
R-HSA-3247509	Chromatin modifying enzymes	198	-0.41601411833727037	-1.791047455319246	6.1507546213798164e-6	8.899373092808922e-5	6.845412215680388e-5	4691	tags=47%, list=32%, signal=32%	10943/27154/9219/1810/8473/9070/1108/84289/5929/83852/6601/9757/84444/121536/26610/6314/51111/5927/57492/9739/23326/117143/55170/3717/51780/23028/8726/23067/1019/8289/55167/79595/11143/79718/6871/1788/5931/27097/57634/7403/84678/8089/10902/3054/1387/10499/6602/2033/5978/6907/5253/3066/5926/10196/8295/54904/8819/9611/4297/55578/7404/23522/9575/58508/55870/8085/51562/86/6599/1386/64324/29072/5928/79960/54556/2122/6839/51742/55729/8520/55904/6605/7994/8648/23512/9767/79723/55193/80853/7468/196528/55693/2146
R-HSA-4839726	Chromatin organization	198	-0.41601411833727037	-1.791047455319246	6.1507546213798164e-6	8.899373092808922e-5	6.845412215680388e-5	4691	tags=47%, list=32%, signal=32%	10943/27154/9219/1810/8473/9070/1108/84289/5929/83852/6601/9757/84444/121536/26610/6314/51111/5927/57492/9739/23326/117143/55170/3717/51780/23028/8726/23067/1019/8289/55167/79595/11143/79718/6871/1788/5931/27097/57634/7403/84678/8089/10902/3054/1387/10499/6602/2033/5978/6907/5253/3066/5926/10196/8295/54904/8819/9611/4297/55578/7404/23522/9575/58508/55870/8085/51562/86/6599/1386/64324/29072/5928/79960/54556/2122/6839/51742/55729/8520/55904/6605/7994/8648/23512/9767/79723/55193/80853/7468/196528/55693/2146
R-HSA-69186	Lagging Strand Synthesis	20	-0.772898216006189	-2.132346166537893	6.919820698264319e-6	9.908897886483649e-5	7.62194032418696e-5	1928	tags=70%, list=13%, signal=61%	5982/6119/5424/5981/2237/10714/5985/5984/5111/3978/1763/5983/5422/5557
R-HSA-9709603	Impaired BRCA2 binding to PALB2	23	-0.76363512826057	-2.1800099030031657	7.104889256529304e-6	1.0070093038080818e-4	7.745931896216159e-5	1248	tags=61%, list=9%, signal=56%	4361/116028/7486/5932/80010/672/7516/9156/1763/10635/580/83990/675/641
R-HSA-2408522	Selenoamino acid metabolism	103	0.5215998382374182	1.967852446061254	7.280606796180285e-6	1.021491195948931e-4	7.857326845425826e-5	4856	tags=78%, list=33%, signal=52%	11185/6142/6165/23521/6234/6223/118672/6137/25873/6168/6159/6158/6181/6222/6132/6134/6167/6227/6232/6206/6161/6208/7311/6193/11224/6171/6169/6210/6191/6144/6141/6155/4736/6203/6204/6160/6229/6164/6152/6192/6157/6135/6176/6224/6136/6228/6217/6122/6202/6205/6130/6138/6209/9045/6128/6156/9349/200916/6194/22928/6139/6133/6143/6188/191/6235/6230/6170/6233/6231/6124/6187/6175/6207/6147/3921/6146/6201/3176/6154
R-HSA-159236	Transport of Mature mRNA derived from an Intron-Containing Transcript	68	-0.5719368483223476	-2.091131799603554	8.35899587958491e-6	1.161064527674344e-4	8.930927176609142e-5	3975	tags=75%, list=27%, signal=55%	9688/7307/8563/22794/8086/26097/8480/6431/79902/4116/4928/8021/6426/10189/2733/23636/7919/9883/4686/79023/348995/6429/23511/55110/55746/51362/9295/10250/6432/10569/6428/4927/23165/53371/129401/9972/23279/81929/10762/10212/5903/9631/57187/79228/9984/55706/9818/65109/6427/57122/7175
R-HSA-68884	Mitotic Telophase/Cytokinesis	13	-0.8533030655888021	-2.127594240306375	1.0258941937169997e-5	1.4108584505672403e-4	1.0852346082571701e-4	2141	tags=92%, list=15%, signal=79%	23244/23063/10735/8243/10274/25836/5885/9126/23047/9493/5347/10112
R-HSA-2514853	Condensation of Prometaphase Chromosomes	11	-0.8729280755582096	-2.073450754216371	1.0554378711599403e-5	1.43143327757524e-4	1.1010607985592579e-4	811	tags=73%, list=6%, signal=69%	10592/23397/891/983/9918/9133/64151/10051
R-HSA-380259	Loss of Nlp from mitotic centrosomes	67	-0.5656332764596076	-2.0698123572217177	1.0717714965286176e-5	1.43143327757524e-4	1.1010607985592579e-4	2706	tags=46%, list=19%, signal=38%	55722/23354/10806/4957/79959/55755/80184/93323/5116/115106/79441/54801/80321/10142/5108/54820/55125/9738/9793/9702/84131/9662/121441/7840/55835/983/22995/10733/5347/4751/11064
R-HSA-380284	Loss of proteins required for interphase microtubule organization from the centrosome	67	-0.5656332764596076	-2.0698123572217177	1.0717714965286176e-5	1.43143327757524e-4	1.1010607985592579e-4	2706	tags=46%, list=19%, signal=38%	55722/23354/10806/4957/79959/55755/80184/93323/5116/115106/79441/54801/80321/10142/5108/54820/55125/9738/9793/9702/84131/9662/121441/7840/55835/983/22995/10733/5347/4751/11064
R-HSA-5693554	Resolution of D-loop Structures through Synthesis-Dependent Strand Annealing (SDSA)	26	-0.7271256160155708	-2.1282145803495034	1.3285333650547751e-5	1.7574598514867452e-4	1.3518409679504732e-4	1248	tags=77%, list=9%, signal=70%	4683/10111/472/79728/7517/5889/4361/116028/7486/5932/80010/672/7516/9156/1763/10635/580/83990/675/641
R-HSA-157579	Telomere Maintenance	63	-0.575411622206954	-2.0739656094170726	1.705688990064769e-5	2.2350962332075131e-4	1.7192396473840522e-4	2069	tags=46%, list=14%, signal=40%	5431/7013/1736/55291/1017/80119/5982/79075/546/6119/5424/63922/25913/5981/2237/7486/10714/5985/23243/5984/5111/3978/1763/5983/5422/5557/890/8900/641
R-HSA-72613	Eukaryotic Translation Initiation	116	0.48833106163200707	1.8759351587374034	1.776833455500712e-5	2.2852052497134159e-4	1.7577835841454413e-4	4736	tags=71%, list=32%, signal=48%	6142/6165/23521/6234/6223/6137/25873/6168/6159/6158/6181/6222/6132/6134/6167/8666/6227/8891/6232/6206/6161/6208/7311/6193/11224/6171/6169/6210/6191/6144/6141/6155/4736/6203/6204/6160/6229/6164/6152/6192/6157/6135/6176/6224/6136/6228/6217/6122/6202/8890/6205/8665/6130/6138/27335/6209/9045/6128/6156/9349/200916/6194/6139/6133/6143/6188/6235/8668/8664/6230/6170/6233/6231/6124/6187/6175/6207/6147/8667/3921/6146/6201
R-HSA-72737	Cap-dependent Translation Initiation	116	0.48833106163200707	1.8759351587374034	1.776833455500712e-5	2.2852052497134159e-4	1.7577835841454413e-4	4736	tags=71%, list=32%, signal=48%	6142/6165/23521/6234/6223/6137/25873/6168/6159/6158/6181/6222/6132/6134/6167/8666/6227/8891/6232/6206/6161/6208/7311/6193/11224/6171/6169/6210/6191/6144/6141/6155/4736/6203/6204/6160/6229/6164/6152/6192/6157/6135/6176/6224/6136/6228/6217/6122/6202/8890/6205/8665/6130/6138/27335/6209/9045/6128/6156/9349/200916/6194/6139/6133/6143/6188/6235/8668/8664/6230/6170/6233/6231/6124/6187/6175/6207/6147/8667/3921/6146/6201
R-HSA-611105	Respiratory electron transport	93	0.5167438454113042	1.9278114128007982	2.195305872540313e-5	2.7975044559252246e-4	2.1518449643924848e-4	4674	tags=68%, list=32%, signal=47%	2109/84987/4694/4708/4696/4695/4713/9997/4707/1340/1329/27089/10975/1327/29796/4716/4728/51103/126328/4718/93058/51300/1337/374291/2110/4723/4711/9167/54539/4717/2108/4702/4726/4724/4697/6834/4725/7384/4731/4715/4706/1351/1349/6391/1537/7388/6390/51079/9997/4722/6389/91942/4709/4700/4710/4705/1345/80219/9377/4720/7381/90639/1350/25915
