ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
R-HSA-2990846	SUMOylation	163	-0.46412665383182083	-1.792745718783524	8.873272630105382e-6	2.19341072558219e-4	1.7664612918289198e-4	4231	tags=51%, list=27%, signal=38%	165918/6996/9883/10274/8086/4928/6256/6117/9818/9972/3183/10054/23165/10062/1788/129401/1487/4929/1912/3065/4193/23512/7067/23511/54780/7175/7703/4927/8924/56160/348995/6670/493861/22955/7068/10155/25942/79902/2908/10735/55746/7518/2033/8648/79677/7508/23279/9631/5465/367/10521/23636/79023/9189/53371/23468/1911/6304/1387/55706/57122/7157/9126/9994/6294/142/29843/9759/8243/84733/5885/1786/672/9656/5111/641/3619/6790/1789/55143/332/9212/7153
R-HSA-2514853	Condensation of Prometaphase Chromosomes	11	-0.8720080958846061	-1.980376223177688	1.164642472639705e-5	2.8249758326447956e-4	2.2750916645557424e-4	398	tags=73%, list=3%, signal=71%	10592/10051/64151/891/983/9918/23397/9133
R-HSA-3108232	SUMO E3 ligases SUMOylate target proteins	157	-0.465938160812636	-1.798253455712137	1.1829210370904395e-5	2.8249758326447956e-4	2.2750916645557424e-4	4231	tags=52%, list=27%, signal=38%	165918/6996/9883/10274/8086/4928/6256/6117/9818/9972/3183/23165/10062/1788/129401/1487/4929/1912/3065/4193/23512/7067/23511/54780/7175/7703/4927/8924/56160/348995/6670/493861/22955/7068/10155/25942/79902/2908/10735/55746/7518/2033/8648/79677/7508/23279/9631/5465/367/10521/23636/79023/9189/53371/23468/1911/6304/1387/55706/57122/7157/9126/9994/6294/142/9759/8243/84733/5885/1786/672/9656/5111/641/3619/6790/1789/55143/332/9212/7153
R-HSA-9709603	Impaired BRCA2 binding to PALB2	23	-0.758230777186586	-2.064704866786777	1.4304545151524343e-5	3.3591840197496334e-4	2.7053157321654803e-4	3093	tags=74%, list=20%, signal=60%	5889/10524/5890/4361/5892/5932/80010/1763/672/9156/675/7516/580/641/116028/10635/83990
R-HSA-983189	Kinesins	46	-0.6388468444896535	-2.0264231887659983	1.486018050730031e-5	3.4324580876698583e-4	2.7643269347488755e-4	1353	tags=37%, list=9%, signal=34%	81027/113457/3835/9585/81930/9493/285643/29127/3798/56992/1062/3833/3832/24137/11004/146909/10112
R-HSA-380270	Recruitment of mitotic centrosome proteins and complexes	79	-0.5451215974032021	-1.900130983885459	1.5599073217108667e-5	3.488745105223192e-4	2.809657632087408e-4	3479	tags=43%, list=22%, signal=34%	22981/80321/27229/55755/728642/55142/55722/4957/22994/79441/115106/7840/9702/55125/9662/440145/121441/9738/10426/93323/9793/84131/55835/5116/11064/23354/54930/5577/22995/54820/10733/983/4751/5347
R-HSA-380287	Centrosome maturation	79	-0.5451215974032021	-1.900130983885459	1.5599073217108667e-5	3.488745105223192e-4	2.809657632087408e-4	3479	tags=43%, list=22%, signal=34%	22981/80321/27229/55755/728642/55142/55722/4957/22994/79441/115106/7840/9702/55125/9662/440145/121441/9738/10426/93323/9793/84131/55835/5116/11064/23354/54930/5577/22995/54820/10733/983/4751/5347
R-HSA-9709570	Impaired BRCA2 binding to RAD51	34	-0.6814232262072745	-2.0143630186472223	1.9080937687839156e-5	4.200787687838339e-4	3.383100465047797e-4	2123	tags=53%, list=13%, signal=46%	4361/6119/11073/83695/5932/5982/80010/5984/1763/5985/672/9156/675/5983/580/641/116028/83990
R-HSA-6783783	Interleukin-10 signaling	29	0.7259403784267244	2.0247214115325236	2.087561182828668e-5	4.5251903178547586e-4	3.64435782200697e-4	1292	tags=45%, list=8%, signal=41%	3976/3383/3569/6347/3553/6364/3552/3627/6352/7076/2357/3592/1437
R-HSA-1474165	Reproduction	60	-0.5922595143346066	-2.0028204782221826	2.3681646026615974e-5	5.055672613863925e-4	4.0715812466813424e-4	2123	tags=43%, list=13%, signal=38%	4361/1019/6119/9126/25777/117155/4439/5932/50511/10734/8243/1017/5885/29893/672/3306/256126/675/11144/84057/641/10388/8747/4001/27127/23224
R-HSA-201722	Formation of the beta-catenin:TCF transactivating complex	28	-0.7128807415350334	-2.0408222487204215	2.5023028771831777e-5	5.262305602912085e-4	4.2379929326056014e-4	3565	tags=71%, list=23%, signal=55%	7091/3065/283149/9070/6932/4221/90780/10524/6934/2033/51176/26108/7090/607/1387/8085/8295/83439/8313/7089
R-HSA-72202	Transport of Mature Transcript to Cytoplasm	78	-0.544576861576794	-1.8902386035945005	2.587839215123425e-5	5.285747742680585e-4	4.2568720381081545e-4	4768	tags=71%, list=30%, signal=50%	55339/8021/6426/29894/81929/53981/10482/8480/10762/22794/9688/84271/7884/10250/10921/9883/8086/4928/9818/55110/9775/9972/6431/23165/6432/81608/129401/84321/10898/23511/7175/4927/348995/26097/4116/29107/9984/2733/79902/55746/84324/10189/23279/9631/65109/23636/79023/53371/6428/55706/57122/6427/6429/10212/79228
R-HSA-5620912	Anchoring of the basal body to the plasma membrane	94	-0.5194974720713998	-1.8735137056373676	2.5884783125973057e-5	5.285747742680585e-4	4.2568720381081545e-4	3479	tags=43%, list=22%, signal=33%	22981/26005/80321/146057/55755/55142/55722/22832/4957/22994/79441/117177/4867/115106/7840/9702/55125/54903/9662/9657/121441/132320/9738/93323/79598/9793/84131/55835/5116/11064/23354/54930/5577/22995/54820/347240/10733/983/4751/5347
R-HSA-9701192	Defective HDR through Homologous Recombination (HRR) due to BRCA1 loss-of-function	24	-0.7493930132545553	-2.050715431239461	2.8539997447998104e-5	5.39536828908511e-4	4.3451548434005066e-4	3093	tags=71%, list=20%, signal=57%	5889/10524/5890/4361/5892/5932/80010/1763/672/9156/675/7516/580/641/116028/10635/83990
R-HSA-9701193	Defective HDR through Homologous Recombination (HRR) due to PALB2 loss of function	24	-0.7493930132545553	-2.050715431239461	2.8539997447998104e-5	5.39536828908511e-4	4.3451548434005066e-4	3093	tags=71%, list=20%, signal=57%	5889/10524/5890/4361/5892/5932/80010/1763/672/9156/675/7516/580/641/116028/10635/83990
R-HSA-9704331	Defective HDR through Homologous Recombination Repair (HRR) due to PALB2 loss of BRCA1 binding function	24	-0.7493930132545553	-2.050715431239461	2.8539997447998104e-5	5.39536828908511e-4	4.3451548434005066e-4	3093	tags=71%, list=20%, signal=57%	5889/10524/5890/4361/5892/5932/80010/1763/672/9156/675/7516/580/641/116028/10635/83990
R-HSA-9704646	Defective HDR through Homologous Recombination Repair (HRR) due to PALB2 loss of BRCA2/RAD51/RAD51C binding function	24	-0.7493930132545553	-2.050715431239461	2.8539997447998104e-5	5.39536828908511e-4	4.3451548434005066e-4	3093	tags=71%, list=20%, signal=57%	5889/10524/5890/4361/5892/5932/80010/1763/672/9156/675/7516/580/641/116028/10635/83990
R-HSA-156711	Polo-like kinase mediated events	16	-0.7992777942678952	-1.9873040121916548	2.871913567646439e-5	5.39536828908511e-4	4.3451548434005066e-4	1441	tags=69%, list=9%, signal=63%	286826/993/9088/7465/995/891/9133/4605/1063/2305/5347
R-HSA-5633007	Regulation of TP53 Activity	154	-0.45957138626372707	-1.760393394065316	2.7843899949266443e-5	5.39536828908511e-4	4.3451548434005066e-4	4977	tags=53%, list=31%, signal=36%	6908/208/79837/6118/1459/7874/84126/6882/27154/253260/29117/7156/11198/5516/80196/7159/90809/6117/9219/1108/6794/84289/7862/5810/133746/3065/4193/57459/83860/5928/26013/8445/5883/7994/23774/51616/10524/6874/53615/204851/6875/10919/6878/8900/2033/23368/4194/1111/4361/6877/5931/6119/7157/11073/6749/94241/83695/5932/5982/80010/639/1017/5984/1763/10000/5985/672/9891/9156/5983/580/641/10848/116028/6790/83990/22974/983/5608/9212/890
R-HSA-176974	Unwinding of DNA	12	-0.8589298123697012	-1.9789600208755476	3.102863930771149e-5	5.752546419021774e-4	4.632807918796812e-4	2246	tags=100%, list=14%, signal=86%	4175/4172/64785/4174/4173/51659/4171/84296/9837/8318/4176
R-HSA-159236	Transport of Mature mRNA derived from an Intron-Containing Transcript	69	-0.5611742573928578	-1.9189025925377101	4.112441274318576e-5	7.525233448720615e-4	6.060439772680006e-4	4768	tags=68%, list=30%, signal=48%	81929/10482/8480/10762/22794/9688/84271/10250/10921/9883/8086/4928/9818/55110/9775/9972/6431/23165/6432/129401/84321/23511/7175/4927/348995/26097/4116/29107/9984/2733/79902/55746/84324/10189/23279/9631/65109/23636/79023/53371/6428/55706/57122/6427/6429/10212/79228
R-HSA-2565942	Regulation of PLK1 Activity at G2/M Transition	85	-0.5297531334180019	-1.8626276898062073	4.204562456783243e-5	7.595164745650756e-4	6.116758877749442e-4	3479	tags=40%, list=22%, signal=31%	22981/80321/55755/55142/55722/4957/22994/79441/115106/7840/9702/55125/9662/121441/9738/93323/9793/84131/55835/5116/11064/23354/54930/5577/22995/54820/79866/6790/10733/891/983/9133/4751/5347
R-HSA-2980766	Nuclear Envelope Breakdown	49	-0.6095223507119999	-1.9565107301836115	4.8728153500159406e-5	8.476292380459828e-4	6.826374200542149e-4	4913	tags=71%, list=31%, signal=49%	8815/81929/8480/10762/23592/9688/7444/9883/8086/4928/9818/9972/23165/129401/23511/7175/4927/348995/79902/55746/23175/23279/9631/23636/79023/53371/55706/57122/7443/7112/891/983/9133/4001/5347
R-HSA-68875	Mitotic Prophase	78	-0.5359659416019913	-1.8603499056029869	4.852554163529388e-5	8.476292380459828e-4	6.826374200542149e-4	4926	tags=59%, list=31%, signal=41%	2029/8815/81929/5925/8480/10762/23592/9688/7444/5516/9883/8086/4928/9818/9972/23165/129401/23511/7175/4927/348995/6418/79902/55746/23175/23279/9631/23636/79023/53371/55706/57122/29781/10592/4926/7443/84930/23310/54892/10051/7112/891/983/9133/4001/5347
R-HSA-1474244	Extracellular matrix organization	238	0.40872867003682267	1.6485206522971672	4.779967930850834e-5	8.476292380459828e-4	6.826374200542149e-4	2359	tags=32%, list=15%, signal=28%	1310/176/3383/6696/3791/7412/222663/3918/3696/7057/4312/7093/825/1311/164656/64386/4015/4593/3689/1300/1301/3384/54829/9510/84171/8200/1508/5352/26254/1520/4017/7076/4148/1308/23127/59277/7042/8076/84570/3910/2331/1514/375790/1299/1756/2/3679/7837/8974/5351/1295/351/3371/50509/2200/3915/4324/3818/63827/4321/2335/5033/2247/30008/284217/23385/650/3913/4060/8754/2202/3678/6385/1289/633/255631/1509
R-HSA-4615885	SUMOylation of DNA replication proteins	43	-0.6271569435590834	-1.9742409551096567	4.9814447924786856e-5	8.559580137320083e-4	6.893449918218257e-4	5090	tags=79%, list=32%, signal=54%	51588/7155/5905/81929/8480/10762/9688/9883/8086/4928/9818/9972/23165/129401/23511/7175/4927/348995/79902/55746/23279/9631/23636/79023/53371/55706/57122/5111/3619/6790/55143/332/9212/7153
R-HSA-1799339	SRP-dependent cotranslational protein targeting to membrane	110	0.4900089348711669	1.7822512770822179	5.095020496614099e-5	8.649257686420801e-4	6.965671649143942e-4	6353	tags=73%, list=40%, signal=44%	6123/200916/6729/23480/6727/23471/6748/6728/58477/51065/90701/6747/6204/6185/29927/6164/10952/6229/6128/6233/6168/6234/6734/6165/6144/6173/1650/6192/6166/6745/6157/6135/6139/6147/6207/6222/6160/6231/6129/6206/6210/6161/6170/6146/6154/6152/60559/6189/6208/6176/6158/6194/6171/6167/6223/6228/7311/6169/6193/9045/23521/6124/6726/6136/6232/6159/28972/9349/6181/6155/6138/6227/6746/6731/6230/6122/25873/6132/6205/6202
R-HSA-380320	Recruitment of NuMA to mitotic centrosomes	86	-0.5174485821645575	-1.8220877117690768	5.782374681972199e-5	9.699245151070034e-4	7.811278079155426e-4	3479	tags=43%, list=22%, signal=34%	22981/80321/27229/10376/55755/55142/55722/4957/22994/79441/115106/7840/9702/55125/9662/440145/121441/9738/10426/4926/93323/9793/81027/84131/55835/5116/113457/11064/23354/54930/5577/22995/54820/10733/983/4751/5347
R-HSA-380259	Loss of Nlp from mitotic centrosomes	67	-0.5578327903508258	-1.9012368134052229	6.52625202926589e-5	0.0010692429196785629	8.611137928456094e-4	3479	tags=45%, list=22%, signal=35%	22981/80321/55755/55142/55722/4957/22994/79441/115106/7840/9702/55125/9662/121441/9738/93323/9793/84131/55835/5116/11064/23354/54930/5577/22995/54820/10733/983/4751/5347
R-HSA-380284	Loss of proteins required for interphase microtubule organization from the centrosome	67	-0.5578327903508258	-1.9012368134052229	6.52625202926589e-5	0.0010692429196785629	8.611137928456094e-4	3479	tags=45%, list=22%, signal=35%	22981/80321/55755/55142/55722/4957/22994/79441/115106/7840/9702/55125/9662/121441/9738/93323/9793/84131/55835/5116/11064/23354/54930/5577/22995/54820/10733/983/4751/5347
R-HSA-5693537	Resolution of D-Loop Structures	32	-0.671190156219238	-1.9442592502006446	6.707501771708116e-5	0.0010863068961306593	8.748562504417844e-4	2455	tags=66%, list=15%, signal=56%	5889/10524/5890/4361/5892/7517/5932/80010/348654/51750/1763/672/9156/675/7516/146956/580/641/116028/10635/83990
R-HSA-69205	G1/S-Specific Transcription	28	-0.6976024955947164	-1.9970839592426028	7.87445481407359e-5	0.0012608075946624647	0.0010153902260252785	2669	tags=75%, list=17%, signal=62%	3065/7027/5928/8900/7029/91750/990/286826/1869/5111/5933/26271/4998/1719/5422/8318/6241/7083/81620/983/7298
R-HSA-1221632	Meiotic synapsis	28	-0.6965815852576472	-1.9941613153718298	8.209532494533406e-5	0.0012996889084042212	0.0010467032559558853	1788	tags=46%, list=11%, signal=41%	9126/25777/50511/10734/8243/5885/672/3306/256126/10388/4001/27127/23224
R-HSA-176409	APC/C:Cdc20 mediated degradation of mitotic proteins	74	-0.5379186256868492	-1.8565473076707038	8.312680560271575e-5	0.0013013963232691831	0.0010480783209324861	1118	tags=14%, list=7%, signal=13%	27338/4085/9232/891/701/983/991/11065/890/4751
R-HSA-174417	Telomere C-strand (Lagging Strand) Synthesis	33	-0.6569181708200208	-1.9255887411035724	8.71792905537502e-5	0.001349841982310264	0.0010870939874718646	3682	tags=64%, list=23%, signal=49%	5425/5981/25913/65057/79075/23649/6119/5982/10714/5984/1763/5985/2237/5111/5424/5983/641/63922/5422/3978/5557
R-HSA-6791312	TP53 Regulates Transcription of Cell Cycle Genes	48	-0.6010836028070262	-1.9323833421859116	9.556758053324775e-5	0.0014636382714276748	0.0011787397232819346	2669	tags=52%, list=17%, signal=43%	1820/7027/25904/28984/8900/2033/7029/4849/7157/246175/1027/144455/1017/55835/9134/1869/5111/5933/6790/2810/79733/995/891/983/890
R-HSA-6804756	Regulation of TP53 Activity through Phosphorylation	90	-0.5126123066861429	-1.8293621305675432	1.154982142421023e-4	0.0017498600415819586	0.0014092481601922612	3501	tags=44%, list=22%, signal=35%	4193/83860/8445/5883/51616/10524/6874/204851/6875/6878/8900/4194/1111/4361/6877/6119/7157/11073/6749/94241/83695/5932/5982/80010/1017/5984/1763/5985/672/9891/9156/5983/580/641/116028/6790/83990/22974/9212/890
R-HSA-177243	Interactions of Rev with host cellular proteins	34	-0.6422005150176692	-1.8984163120003479	1.204941087177417e-4	0.0018061297785457238	0.0014545649406240261	5286	tags=88%, list=33%, signal=59%	3837/8021/5905/81929/8480/10762/9688/9883/8086/4928/9818/9972/23165/129401/7514/23511/7175/4927/348995/79902/55746/5902/23279/9631/23636/79023/53371/55706/57122/1104
R-HSA-5693568	Resolution of D-loop Structures through Holliday Junction Intermediates	31	-0.6649602916076657	-1.918254214361981	1.271209080056577e-4	0.0018854037829470706	0.0015184081864830915	3093	tags=65%, list=20%, signal=52%	5889/10524/5890/4361/5892/7517/5932/80010/348654/1763/672/9156/675/7516/146956/580/641/116028/10635/83990
R-HSA-69186	Lagging Strand Synthesis	20	-0.7426447537373777	-1.9649842691601875	1.3869241735313566e-4	0.0020356001671934182	0.0016393687051171077	2325	tags=70%, list=15%, signal=60%	23649/6119/5982/10714/5984/1763/5985/2237/5111/5424/5983/5422/3978/5557
R-HSA-3301854	Nuclear Pore Complex (NPC) Disassembly	33	-0.6472186868858696	-1.8971571679065606	1.4544417803564127e-4	0.0021126891428063766	0.0017014522400696827	4768	tags=82%, list=30%, signal=57%	81929/8480/10762/9688/9883/8086/4928/9818/9972/23165/129401/23511/7175/4927/348995/79902/55746/23279/9631/23636/79023/53371/55706/57122/891/983/9133
R-HSA-159230	Transport of the SLBP Dependant Mature mRNA	33	-0.6460621388558785	-1.8937670411540666	1.523154177315246e-4	0.002189922689629777	0.00176365220531239	4768	tags=82%, list=30%, signal=57%	81929/10482/8480/10762/9688/7884/9883/8086/4928/9818/9972/23165/129401/23511/7175/4927/348995/79902/55746/10189/23279/9631/23636/79023/53371/55706/57122
R-HSA-176412	Phosphorylation of the APC/C	20	-0.7373781103028014	-1.9510491118078501	1.7363788876347309e-4	0.002471270558259935	0.001990235450154428	1118	tags=25%, list=7%, signal=23%	27338/891/983/11065/5347
R-HSA-168274	Export of Viral Ribonucleoproteins from Nucleus	31	-0.6585480673211523	-1.8997564537945038	1.9125253468212216e-4	0.0026945544356528047	0.002170056913551024	4768	tags=87%, list=30%, signal=61%	81929/8480/10762/9688/9883/8086/4928/9818/9972/23165/129401/7514/23511/7175/4927/348995/79902/55746/23279/9631/23636/79023/53371/55706/3304/57122/3303
R-HSA-449147	Signaling by Interleukins	357	0.3512837778215231	1.4790322707575612	1.9315116962450907e-4	0.0026945544356528047	0.002170056913551024	2044	tags=17%, list=13%, signal=15%	6657/3976/3383/11141/9235/3569/5055/7412/6347/3553/6775/5803/4312/6364/3718/3552/1848/3627/3936/6648/3575/5600/3689/85480/920/595/146433/53833/5602/6352/5896/7076/2357/90865/3592/9173/6813/4582/302/1437/8503/5687/3162/8878/6772/948/351/7422/3563/4791/552900/1265/2335/9466/2247/1846/2920/1845/8651/3091
R-HSA-165054	Rev-mediated nuclear export of HIV RNA	32	-0.6519592326840459	-1.8885523828892807	1.9703235948304173e-4	0.0027217509265843706	0.0021919595822778018	4898	tags=88%, list=31%, signal=61%	5905/81929/8480/10762/9688/9883/8086/4928/9818/9972/23165/129401/7514/23511/7175/4927/348995/79902/55746/5902/23279/9631/23636/79023/53371/55706/57122/1104
R-HSA-373076	Class A/1 (Rhodopsin-like receptors)	126	0.4526242918499914	1.692359570464813	2.1115857595666027e-4	0.0028607926300282145	0.002303936689081779	2276	tags=38%, list=14%, signal=33%	9890/9002/6373/623/2151/6347/154/79948/6364/56670/59350/718/6354/885/3363/3627/152/53637/3269/5031/56477/6352/9034/257313/2357/6751/5697/338442/2863/64748/5660/2358/5731/8862/351/1133/1240/1903/624/51738/2920/10911/58191/5029/23566/8111/2859/183
R-HSA-3700989	Transcriptional Regulation by TP53	348	-0.3525948044144894	-1.483179274914443	2.1020983853537603e-4	0.0028607926300282145	0.002303936689081779	4552	tags=41%, list=29%, signal=30%	6908/208/1026/79837/5876/834/6118/55367/1459/7874/839/84126/6882/2936/27154/5728/317/253260/29117/7156/11198/84883/5934/9125/6009/192669/5516/6917/581/80196/7159/5430/90809/6117/604/5433/25920/9219/1108/6794/84289/192670/7862/5810/4292/27244/1820/133746/3065/4193/7027/57459/83860/25904/5928/26013/8445/5883/7994/23774/51616/28984/23112/10524/6874/26523/53615/57690/116228/204851/6875/10919/6878/8900/2033/23368/7469/7029/4194/4849/9997/1111/4361/6877/1387/5931/6119/7157/5892/11073/27161/6749/94241/83695/5932/54541/5982/246175/2176/1027/80010/144455/639/1017/55835/5984/4436/1763/10000/9134/5985/1869/672/9656/1643/9891/9156/5111/58528/5983/5933/143686/580/641/10848/116028/27113/55215/6790/2877/83990/2810/2177/22974/79733/995/891/983/332/5608/9212/890
R-HSA-4551638	SUMOylation of chromatin organization proteins	54	-0.5766383958113667	-1.9076592771226748	2.201920135825215e-4	0.002954767115597836	0.0023796189538040917	5596	tags=76%, list=35%, signal=49%	6045/8554/6613/8021/1107/80012/81929/8480/10762/9688/9883/8086/4928/9818/9972/23165/129401/1912/3065/23512/23511/7175/7703/4927/348995/22955/79902/55746/23279/9631/23636/79023/9189/53371/23468/1911/6304/55706/57122/9759/84733
R-HSA-176408	Regulation of APC/C activators between G1/S and early anaphase	79	-0.5016566664845424	-1.7486252238047426	2.4027825415337463e-4	0.0031938873594538194	0.002572194220231756	1268	tags=14%, list=8%, signal=13%	1017/27338/26271/4085/891/701/983/991/11065/890/5347
R-HSA-75035	Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex	13	-0.8165224046300075	-1.915523373256544	2.5192033589562337e-4	0.0032904901375346283	0.0026499931778882586	496	tags=46%, list=3%, signal=45%	1111/7465/2810/995/891/983
R-HSA-159227	Transport of the SLBP independent Mature mRNA	32	-0.6446036211465781	-1.8672451339076181	2.524299537326326e-4	0.0032904901375346283	0.0026499931778882586	4768	tags=81%, list=30%, signal=57%	81929/10482/8480/10762/9688/9883/8086/4928/9818/9972/23165/129401/23511/7175/4927/348995/79902/55746/10189/23279/9631/23636/79023/53371/55706/57122
R-HSA-3214847	HATs acetylate histones	79	-0.50106948094616	-1.7465784704930323	2.5455175655874696e-4	0.0032904901375346283	0.0026499931778882586	5850	tags=62%, list=37%, signal=39%	339287/80314/27097/23587/64769/23522/6944/10499/9575/10445/55929/27154/284058/54859/55257/79960/23326/84289/117143/7862/56970/86/55683/11091/6871/8520/79595/8089/7994/23774/54556/10524/26610/55167/2033/8648/11143/57634/6314/10629/51562/1387/8295/5931/10902/84148/3054/112869/9767
R-HSA-180910	Vpr-mediated nuclear import of PICs	31	-0.6489719672699685	-1.872131654972421	2.739110363665097e-4	0.0035085513658219287	0.002825608585675573	4913	tags=87%, list=31%, signal=60%	8815/81929/8480/10762/9688/3159/9883/8086/4928/9818/9972/23165/129401/23511/7175/4927/348995/79902/55746/23279/9631/23636/79023/53371/55706/57122/11168
R-HSA-179812	GRB2 events in EGFR signaling	11	0.8354885884251811	1.870495071909901	2.8254480365415323e-4	0.003586537192330648	0.0028884143986645534	405	tags=27%, list=3%, signal=27%	255324/2069/374
R-HSA-159234	Transport of Mature mRNAs Derived from Intronless Transcripts	40	-0.615394638047442	-1.8832008965616136	2.930715501725341e-4	0.003686944769581255	0.002969277547800674	5290	tags=82%, list=33%, signal=55%	55339/8021/29894/81929/53981/10482/8480/10762/9688/7884/9883/8086/4928/9818/9972/23165/81608/129401/10898/23511/7175/4927/348995/79902/55746/10189/23279/9631/23636/79023/53371/55706/57122
R-HSA-179409	APC-Cdc20 mediated degradation of Nek2A	26	-0.6842995994894943	-1.9170411387947526	3.0120499409099736e-4	0.0037557330679134095	0.0030246761400102014	1118	tags=31%, list=7%, signal=29%	8697/9184/27338/4085/701/991/11065/4751
R-HSA-159231	Transport of Mature mRNA Derived from an Intronless Transcript	39	-0.6141668993528848	-1.8818325613167743	3.166265357119826e-4	0.00391339288437003	0.0031516473268468816	5290	tags=82%, list=33%, signal=55%	55339/8021/29894/81929/53981/10482/8480/10762/9688/9883/8086/4928/9818/9972/23165/81608/129401/10898/23511/7175/4927/348995/79902/55746/10189/23279/9631/23636/79023/53371/55706/57122
R-HSA-168333	NEP/NS2 Interacts with the Cellular Export Machinery	29	-0.6534540863467765	-1.8659498596280484	3.2519466282418064e-4	0.003984341564515396	0.0032087857805443176	4768	tags=86%, list=30%, signal=60%	81929/8480/10762/9688/9883/8086/4928/9818/9972/23165/129401/7514/23511/7175/4927/348995/79902/55746/23279/9631/23636/79023/53371/55706/57122
R-HSA-6783310	Fanconi Anemia Pathway	37	-0.607016394944164	-1.8248688411951668	3.3049315020217135e-4	0.00401435214340396	0.003232954772395106	2096	tags=43%, list=13%, signal=38%	55120/378708/64858/6119/2176/91442/2178/2187/9937/2175/7398/146956/29089/55215/2189/2177
R-HSA-5685938	HDR through Single Strand Annealing (SSA)	36	-0.6276817031788354	-1.8778561951847552	3.429627771359175e-4	0.004130209854568442	0.003326260672537284	2123	tags=47%, list=13%, signal=41%	4361/6119/11073/83695/5932/5982/80010/5984/1763/5985/672/9156/5983/580/641/116028/83990
R-HSA-72163	mRNA Splicing - Major Pathway	182	-0.4093564250378038	-1.6120867896054936	3.56317343928134e-4	0.0042546706575825495	0.003426495064714794	5998	tags=60%, list=38%, signal=38%	10713/79171/6635/51362/1655/26121/55749/9939/8189/8449/9785/85313/53938/9879/6636/55339/27258/6426/51690/1665/10285/9716/29894/27238/10262/22938/53981/3190/6625/23658/22794/51340/23524/23350/10946/56949/10250/1478/10921/9092/5430/1994/5433/55110/23398/10594/9775/54883/3183/6431/6432/81608/2521/988/51729/57461/5094/23283/10898/8106/7536/6632/220988/6434/6936/23020/55696/9410/4116/23450/51691/11052/3192/27339/84991/10291/6628/5093/79869/3181/84844/3185/3191/51593/3178/10523/51585/3187/4670/57819/10465/10189/1660/8175/65109/27316/10949/11051/6626/84950/11157/10236/6637/6428/11100/6427/5725/3184/6429
R-HSA-73884	Base Excision Repair	45	-0.5933140559583667	-1.8847157614362484	3.705835411604306e-4	0.004387833693235687	0.0035337377918703596	3682	tags=53%, list=23%, signal=41%	5425/5981/54107/25913/65057/3980/10038/7515/6119/5427/5426/142/5982/4595/79661/10714/5984/5985/2237/5111/5424/5983/3978/55247
R-HSA-180746	Nuclear import of Rev protein	31	-0.6397951427709614	-1.8456586723118757	4.028077991136324e-4	0.0047296349079259	0.0038090070828464533	5286	tags=87%, list=33%, signal=58%	3837/8021/81929/8480/10762/9688/9883/8086/4928/9818/9972/23165/129401/23511/7175/4927/348995/79902/55746/23279/9631/23636/79023/53371/55706/57122/1104
R-HSA-877300	Interferon gamma signaling	73	0.5047382203057362	1.704596074950629	4.266541918389682e-4	0.004968229390918233	0.00400115892825061	2269	tags=30%, list=14%, signal=26%	10107/3383/3123/7412/3122/3127/2209/23650/3106/2635/4938/3134/2633/80128/6772/3133/4261/567/8651/6672/3105/4502
R-HSA-2995383	Initiation of Nuclear Envelope (NE) Reformation	19	-0.7282896660470817	-1.8897585190903738	4.373109741068658e-4	0.0050505832993161795	0.004067482571934437	1461	tags=37%, list=9%, signal=33%	7443/3930/7112/891/983/9133/4001
R-HSA-176033	Interactions of Vpr with host cellular proteins	34	-0.6130360263611042	-1.8122028324062858	4.5436761164491203e-4	0.005204910282989277	0.004191769664982586	4913	tags=82%, list=31%, signal=57%	8815/81929/8480/10762/292/9688/3159/9883/8086/4928/9818/9972/23165/129401/23511/7175/4927/348995/79902/55746/23279/9631/23636/79023/53371/55706/57122/11168
R-HSA-72689	Formation of a pool of free 40S subunits	99	0.4749843253616374	1.6891785533537707	4.890612540391964e-4	0.005557155701138934	0.00447545018551998	6855	tags=81%, list=43%, signal=46%	6123/200916/8667/51065/6204/6164/6229/6128/6233/3646/6168/6234/6165/6144/6173/6192/6166/8663/6157/6135/8664/6139/6147/6207/6222/6160/6231/6129/6206/6210/6161/6170/6146/10480/6154/6152/6189/6208/6176/6158/6194/6171/6167/6223/6228/7311/6169/6193/9045/23521/8669/6124/8668/6136/6232/27335/6159/9349/6181/8665/6155/6138/51386/6227/6230/6122/25873/6132/6205/6202/8666/6156/6143/4736/6137/6224/6191/6142/3921/8662
R-HSA-69052	Switching of origins to a post-replicative state	90	-0.4877127808351409	-1.7405030667745243	4.94793750469105e-4	0.0055773151552877525	0.004491685583205854	2334	tags=21%, list=15%, signal=18%	51343/84515/4175/990/23594/6502/1017/4172/27338/9134/4174/4173/51053/4171/4998/4176/81620/11065/890
