gene_id	gene	log2FoldChange	padj	stat
ENSG00000139624	CERS5	0.1935	0.3151	None
ENSG00000157326	DHRS4	-0.288	0.2563	None
ENSG00000096717	SIRT1	0.2455	0.3949	None
ENSG00000161813	LARP4	1.0011	0	None
ENSG00000234160	AL513165.1	0.829	0.0332	None
ENSG00000213740	SERBP1P1	0.5844	0.0094	None
ENSG00000262147	AC124283.2	0.9768	0.642	None
ENSG00000225131	PSME2P2	-0.1583	0.9424	None
ENSG00000105171	POP4	0.1324	0.548	None
ENSG00000142178	SIK1	1.594	0.2037	None
ENSG00000181004	BBS12	-0.5303	0.1392	None
ENSG00000166532	RIMKLB	-0.2018	0.5316	None
ENSG00000180914	OXTR	1.0257	0.5338	None
ENSG00000175354	PTPN2	0.1483	0.6679	None
ENSG00000218226	TATDN2P2	0.9664	0.0436	None
ENSG00000260578	AC110597.1	1.4509	0.0552	None
ENSG00000223723	BX842568.2	1.1657	0.533	None
ENSG00000120068	HOXB8	-0.0713	0.8828	None
ENSG00000176273	SLC35G1	-0.3415	0.4626	None
ENSG00000237523	LINC00857	-0.3676	0.2382	None
ENSG00000269427	AC024075.3	0.186	0.8602	None
ENSG00000115998	C2orf42	0.2079	0.6294	None
ENSG00000138674	SEC31A	0.1378	0.4567	None
ENSG00000163092	XIRP2	2.0803	0.0952	None
ENSG00000261786	AC006058.1	1.5511	0	None
ENSG00000240972	MIF	-1.6104	0.4949	None
ENSG00000276791	AC092117.1	-1.2266	0.3278	None
ENSG00000180182	MED14	-0.2762	0.2055	None
ENSG00000139537	CCDC65	-0.4764	0.5591	None
ENSG00000223826	LINC01870	0.8022	0.5405	None
ENSG00000137801	THBS1	1.8544	0.2066	None
ENSG00000148175	STOM	-0.1784	0.3977	None
ENSG00000123213	NLN	0.7808	0	None
ENSG00000284906	AC091057.5	-0.575	0.647	None
ENSG00000197140	ADAM32	-0.2634	0.8253	None
ENSG00000036054	TBC1D23	0.4036	0.1065	None
ENSG00000182240	BACE2	-0.3993	0.1244	None
ENSG00000276597	TRBV11-3	3.1667	0.1425	None
ENSG00000149177	PTPRJ	-0.0838	0.8292	None
ENSG00000106404	CLDN15	-1.2317	0.0013	None
ENSG00000166938	DIS3L	-0.2952	0.4593	None
ENSG00000173264	GPR137	-0.0723	0.8288	None
ENSG00000159216	RUNX1	0.4359	0.0867	None
ENSG00000254901	BORCS8	0.4471	0.0769	None
ENSG00000140993	TIGD7	1.0258	0.3324	None
ENSG00000129084	PSMA1	-0.0133	0.9709	None
ENSG00000271815	AC008897.3	-5.0918	0.0192	down
ENSG00000100316	RPL3	-0.2365	0.1538	None
ENSG00000174695	TMEM167A	0.5884	0.0046	None
ENSG00000163608	NEPRO	0.396	0.0779	None
ENSG00000273289	AL121672.3	-2.2219	0.2376	None
ENSG00000198700	IPO9	-0.2457	0.1147	None
ENSG00000164970	FAM219A	0.4212	0.0415	None
ENSG00000169359	SLC33A1	0.88	1e-4	None
ENSG00000049130	KITLG	1.1416	0	None
ENSG00000168071	CCDC88B	0.1735	0.8693	None
ENSG00000183527	PSMG1	0.3172	0.1044	None
ENSG00000146072	TNFRSF21	-0.0102	0.9814	None
ENSG00000170606	HSPA4	0.6278	1e-4	None
ENSG00000182326	C1S	1.9092	0.0012	None
ENSG00000169621	APLF	0.4761	0.4047	None
ENSG00000166086	JAM3	-0.0938	0.6806	None
ENSG00000141543	EIF4A3	0.1214	0.5789	None
ENSG00000176595	KBTBD11	-0.1425	0.8945	None
ENSG00000114127	XRN1	0.3448	0.2282	None
ENSG00000198795	ZNF521	-1.1948	0	None
ENSG00000169155	ZBTB43	0.2503	0.3413	None
ENSG00000244274	DBNDD2	2.5943	0.2094	None
ENSG00000100722	ZC3H14	0.4539	0.0183	None
ENSG00000236552	RPL13AP5	-0.2339	0.197	None
ENSG00000238058	AL355574.1	1.7428	0.0408	None
ENSG00000271122	AC018647.2	-0.2863	0.4816	None
ENSG00000197576	HOXA4	-0.2649	0.7602	None
ENSG00000143155	TIPRL	0.1048	0.6828	None
ENSG00000285053	TBCE	0.2626	0.7658	None
ENSG00000158691	ZSCAN12	-0.1923	0.7051	None
ENSG00000243701	DUBR	0.6306	0.0565	None
ENSG00000119446	RBM18	0.6623	2e-4	None
ENSG00000260552	AC023043.1	-1.8787	0.0843	None
ENSG00000115290	GRB14	0.7722	0.213	None
ENSG00000236859	NIFK-AS1	-0.9325	0.0504	None
ENSG00000147677	EIF3H	0.1783	0.302	None
ENSG00000241316	SUCLG2-AS1	0.1365	0.8943	None
ENSG00000157593	SLC35B2	-0.0785	0.7239	None
ENSG00000250657	AC097451.1	2.2636	0	up
ENSG00000215790	SLC35E2	-0.7229	0.4874	None
ENSG00000115514	TXNDC9	0.9412	0	None
ENSG00000131018	SYNE1	0.587	0.0096	None
ENSG00000102359	SRPX2	0.6145	0.0019	None
ENSG00000260852	FBXL19-AS1	-0.3293	0.5343	None
ENSG00000181218	HIST3H2A	-1.1623000000000001	0.024	None
ENSG00000164743	C8orf48	0.405	0.5106	None
ENSG00000273186	AL359091.5	-0.7613	0.3567	None
ENSG00000172476	RAB40A	0.6341	0.4827	None
ENSG00000134748	PRPF38A	-0.1383	0.5698	None
ENSG00000196267	ZNF836	-0.5037	0.679	None
ENSG00000204248	COL11A2	-0.9951	0.6032	None
ENSG00000229771	AL035665.1	-0.3261	0.7128	None
ENSG00000258818	RNASE4	-1.4026	0.4697	None
ENSG00000186635	ARAP1	-0.7781	0	None
ENSG00000115380	EFEMP1	1.3814	0.0851	None
ENSG00000272994	AC012360.3	0.0911	0.9474	None
ENSG00000164669	INTS4P1	-0.6453	0.9178	None
ENSG00000134333	LDHA	0.2479	0.1233	None
ENSG00000126460	PRRG2	-0.3653	0.8739	None
ENSG00000272779	AC245060.4	0.7673	0	None
ENSG00000149131	SERPING1	1.1507	0.0814	None
ENSG00000241015	TPM3P9	0.5221	0.276	None
ENSG00000139505	MTMR6	0.4911	0.0119	None
ENSG00000227036	LINC00511	0.7576	0.5493	None
ENSG00000149948	HMGA2	0.7738	0	None
ENSG00000188365	AC092171.1	-0.9097	0.6636	None
ENSG00000149532	CPSF7	-0.1919	0.3265	None
ENSG00000100150	DEPDC5	-0.3159	0.3112	None
ENSG00000173218	VANGL1	-0.3557	0.0498	None
ENSG00000156931	VPS8	0.2726	0.2234	None
ENSG00000259363	AC090825.1	-0.6012	0.577	None
ENSG00000196116	TDRD7	-0.3044	0.3052	None
ENSG00000197816	CCDC180	-0.0236	0.993	None
ENSG00000177469	CAVIN1	0.2728	0.1322	None
ENSG00000196683	TOMM7	0.0613	0.8556	None
ENSG00000169047	IRS1	0.0116	0.9714	None
ENSG00000100162	CENPM	-1.3438	0	None
ENSG00000106399	RPA3	-1.1549	0	None
ENSG00000185252	ZNF74	-0.4635	0.1513	None
ENSG00000108785	HSD17B1P1	-1.8373	0.2756	None
ENSG00000161010	MRNIP	0.006	0.9896	None
ENSG00000169905	TOR1AIP2	0.4473	0.0026	None
ENSG00000163625	WDFY3	-0.002	0.9955	None
ENSG00000240370	RPL13P5	-0.5232	0.3211	None
ENSG00000270157	AC004918.3	-0.163	0.9035	None
ENSG00000107816	LZTS2	-0.5651	2e-4	None
ENSG00000255508	AP002990.1	-0.539	0.1903	None
ENSG00000091947	TMEM101	-0.7441	0	None
ENSG00000167523	SPATA33	0.4911	0.1841	None
ENSG00000258388	PPT2-EGFL8	-1.3454	0.4503	None
ENSG00000138604	GLCE	0.3394	0.1202	None
ENSG00000196937	FAM3C	0.9926	0	None
ENSG00000112146	FBXO9	0.1498	0.5086	None
ENSG00000102760	RGCC	-1.073	3e-4	None
ENSG00000001461	NIPAL3	0.5328	0.0024	None
ENSG00000146143	PRIM2	0.2124	0.3785	None
ENSG00000205544	TMEM256	-0.5517	0.0491	None
ENSG00000136238	RAC1	-0.036	0.8752	None
ENSG00000176438	SYNE3	-0.4245	0.0267	None
ENSG00000232855	AF165147.1	3.8028	0	up
ENSG00000165475	CRYL1	-0.2684	0.364	None
ENSG00000231113	AL035587.1	-1.0098	0.1548	None
ENSG00000260643	AC092718.3	-0.5134	0.7266	None
ENSG00000125484	GTF3C4	0.0901	0.7178	None
ENSG00000128000	ZNF780B	0.724	0.0727	None
ENSG00000088356	PDRG1	0.6697	0.0023	None
ENSG00000155367	PPM1J	0.7733	0.0893	None
ENSG00000257576	HSPD1P4	-0.2554	0.8697	None
ENSG00000111860	CEP85L	0.0561	0.9189	None
ENSG00000178719	GRINA	0.2396	0.1379	None
ENSG00000179909	ZNF154	0.4487	0.4921	None
ENSG00000196659	TTC30B	-0.7616	0.0719	None
ENSG00000179855	GIPC3	-1.0113	0.3314	None
ENSG00000171105	INSR	-1.7171	0	None
ENSG00000118257	NRP2	0.2112	0.736	None
ENSG00000183597	TANGO2	0.2533	0.2913	None
ENSG00000106006	HOXA6	-0.385	0.5848	None
ENSG00000276386	CNTNAP3P2	1.0451	0.5803	None
ENSG00000106013	ANKRD7	-0.0883	0.9681	None
ENSG00000164120	HPGD	-0.5093	0.4678	None
ENSG00000138395	CDK15	-1.3031	2e-4	None
ENSG00000105696	TMEM59L	0.7185	0.6329	None
ENSG00000124383	MPHOSPH10	1.1335	0	None
ENSG00000163738	MTHFD2L	0.3449	0.2969	None
ENSG00000212994	RPS26P6	-0.0378	0.9804	None
ENSG00000233491	AC008163.1	0.8385	0.111	None
ENSG00000205302	SNX2	0.1751	0.4901	None
ENSG00000143398	PIP5K1A	0.0296	0.9131	None
ENSG00000154727	GABPA	0.5473	0.0646	None
ENSG00000112419	PHACTR2	0.1729	0.6223	None
ENSG00000168246	UBTD2	-0.2324	0.332	None
ENSG00000277991	FP236241.1	0.8043	0.7202	None
ENSG00000102181	CD99L2	0.0774	0.7795	None
ENSG00000197747	S100A10	0.148	0.4854	None
ENSG00000051382	PIK3CB	0.0235	0.9405	None
ENSG00000184083	FAM120C	-0.2385	0.5219	None
ENSG00000104131	EIF3J	1.0778	0	None
ENSG00000108666	C17orf75	-0.051	0.9065	None
ENSG00000089327	FXYD5	0.1841	0.327	None
ENSG00000167733	HSD11B1L	-0.0985	0.8546	None
ENSG00000173599	PC	-0.6242	2e-4	None
ENSG00000196290	NIF3L1	0.147	0.5779	None
ENSG00000188375	H3F3C	-0.3211	0.7489	None
ENSG00000215788	TNFRSF25	0.2809	0.6983	None
ENSG00000187678	SPRY4	0.5529	0.0348	None
ENSG00000273018	AC107983.2	-0.4309	0.5561	None
ENSG00000225234	TRAPPC12-AS1	-0.7861	0.521	None
ENSG00000236871	LINC00106	-0.5412	0.7472	None
ENSG00000106628	POLD2	-0.3396	0.0579	None
ENSG00000104472	CHRAC1	-0.3315	0.0801	None
ENSG00000116035	VAX2	0.5946	0.405	None
ENSG00000271976	AC012467.2	-0.4053	0.4968	None
ENSG00000066405	CLDN18	-1.1929	0.4833	None
ENSG00000124678	TCP11	0.8182	0.681	None
ENSG00000112308	C6orf62	-0.1224	0.5649	None
ENSG00000101224	CDC25B	-1.2062	0	None
ENSG00000213676	ATF6B	-0.4778	0.0095	None
ENSG00000278175	GLIDR	-0.2501	0.815	None
ENSG00000138772	ANXA3	-1.0087	0.4515	None
ENSG00000213430	HSPD1P1	0.553	0.1402	None
ENSG00000153071	DAB2	0.2024	0.2339	None
ENSG00000171130	ATP6V0E2	-1.0832	0.0052	None
ENSG00000225032	AL162586.1	-0.0141	0.9923	None
ENSG00000122547	EEPD1	-2.2492	0	down
ENSG00000161835	GRASP	-1.9755	0.032	None
ENSG00000141002	TCF25	-0.422	0.0274	None
ENSG00000197122	SRC	-0.2061	0.3607	None
ENSG00000253797	UTP14C	0.4295	0.1432	None
ENSG00000174348	PODN	0.7733	0.6118	None
ENSG00000244701	AC004918.1	-0.5417	0.82	None
ENSG00000070814	TCOF1	0.0879	0.6705	None
ENSG00000170638	TRABD	-0.1503	0.492	None
ENSG00000143436	MRPL9	-0.3566	0.0594	None
ENSG00000121289	CEP89	0.0227	0.9405	None
ENSG00000205771	CATSPER2P1	0.6631	0.5785	None
ENSG00000237510	GPAT2P1	-0.795	0.2341	None
ENSG00000101367	MAPRE1	0.4656	4e-4	None
ENSG00000213160	KLHL23	-1.4384	0.0561	None
ENSG00000132481	TRIM47	-0.0056	0.9904	None
ENSG00000130413	STK33	0.7414	0.685	None
ENSG00000061273	HDAC7	-0.6239	1e-4	None
ENSG00000015171	ZMYND11	0.1616	0.4756	None
ENSG00000212237	RNA5SP18	-0.7679	0.7504	None
ENSG00000213246	SUPT4H1	-0.1093	0.6668	None
ENSG00000244161	FLNB-AS1	0.6343	0.6682	None
ENSG00000166484	MAPK7	-0.2542	0.2197	None
ENSG00000168811	IL12A	1.2482	0.1968	None
ENSG00000133392	MYH11	-0.2332	0.8869	None
ENSG00000229298	TUBB8P1	-0.8189	0.707	None
ENSG00000118454	ANKRD13C	0.525	0.0044	None
ENSG00000100650	SRSF5	-0.0643	0.7795	None
ENSG00000059769	DNAJC25	0.9313	7e-4	None
ENSG00000178896	EXOSC4	0.8197	0	None
ENSG00000214140	PRCD	-2.8669	0.0761	None
ENSG00000221909	FAM200A	0.5472	0.1428	None
ENSG00000132821	VSTM2L	1.4133	0.3702	None
ENSG00000260000	AL133338.1	-0.496	0.782	None
ENSG00000100401	RANGAP1	0.086	0.7238	None
ENSG00000187957	DNER	0.265	0.8255	None
ENSG00000177548	RABEP2	0.2632	0.2489	None
ENSG00000260727	SLC7A5P1	0.7122	0.4283	None
ENSG00000250321	AC079140.2	0.5147	0.7484	None
ENSG00000184634	MED12	-0.6013	0.0012	None
ENSG00000177855	CACYBPP2	-0.0855	0.9686	None
ENSG00000133812	SBF2	0.1873	0.4779	None
ENSG00000143631	FLG	-0.3287	0.7107	None
ENSG00000172465	TCEAL1	-0.1285	0.6995	None
ENSG00000179921	GPBAR1	-0.8586	0.6689	None
ENSG00000205213	LGR4	0.7577	0.0173	None
ENSG00000275807	AC145285.6	-1.0944	0.3265	None
ENSG00000233913	RPL10P9	-0.3198	0.1832	None
ENSG00000250903	GMDS-AS1	-0.6884	0.3667	None
ENSG00000185947	ZNF267	0.7933	0.0381	None
ENSG00000164164	OTUD4	0.8587	0	None
ENSG00000166548	TK2	-0.516	0.0066	None
ENSG00000152760	TCTEX1D1	-0.7497	0.331	None
ENSG00000179091	CYC1	0.0533	0.8355	None
ENSG00000160298	C21orf58	-1.0974	1e-4	None
ENSG00000054277	OPN3	0.0935	0.8396	None
ENSG00000282787	AL157888.1	-4.1242	0.0589	None
ENSG00000225975	LINC01534	1.2742	0.3345	None
ENSG00000184545	DUSP8	-0.5004	0.7732	None
ENSG00000049860	HEXB	-0.3033	0.0594	None
ENSG00000225554	AL359764.1	-0.1012	0.893	None
ENSG00000205593	DENND6B	0.494	0.3754	None
ENSG00000176978	DPP7	0.2883	0.1929	None
ENSG00000159374	M1AP	0.9531	0.4229	None
ENSG00000132003	ZSWIM4	-0.6126	0.0753	None
ENSG00000113971	NPHP3	0.6059	0.1409	None
ENSG00000113739	STC2	1.3134	0.2432	None
ENSG00000147535	PLPP5	0.2181	0.34	None
ENSG00000238103	RPL9P7	0.0917	0.8748	None
ENSG00000137171	KLC4	-1.1896	0	None
ENSG00000185920	PTCH1	-1.7714	0	None
ENSG00000203965	EFCAB7	-0.1627	0.8162	None
ENSG00000261172	AC133919.2	0.7108	0.7572	None
ENSG00000011422	PLAUR	0.7089	0	None
ENSG00000197933	ZNF823	0.0107	0.992	None
ENSG00000197013	ZNF429	-1.0236	0.2382	None
ENSG00000093217	XYLB	1.1888	0	None
ENSG00000182150	ERCC6L2	0.5126	0.038	None
ENSG00000255874	LINC00346	-0.1947	0.6261	None
ENSG00000226754	AL606760.1	-0.5827	0.7518	None
ENSG00000135472	FAIM2	-0.8803	0.4342	None
ENSG00000164237	CMBL	-0.8547	0	None
ENSG00000102882	MAPK3	-0.0845	0.7043	None
ENSG00000163528	CHCHD4	0.5446	0.0109	None
ENSG00000143811	PYCR2	0.3242	0.1508	None
ENSG00000004776	HSPB6	0.4967	0.0081	None
ENSG00000281849	AL732314.6	-0.182	0.9488	None
ENSG00000126070	AGO3	-0.2262	0.4102	None
ENSG00000132356	PRKAA1	0.4364	0.0583	None
ENSG00000126457	PRMT1	-0.1575	0.415	None
ENSG00000021776	AQR	0.4259	0.0648	None
ENSG00000280145	CU638689.4	-0.0099	0.9945	None
ENSG00000184887	BTBD6	0.0377	0.903	None
ENSG00000111801	BTN3A3	-0.0849	0.7818	None
ENSG00000113758	DBN1	0.1871	0.2859	None
ENSG00000006712	PAF1	-0.3194	0.0418	None
ENSG00000110693	SOX6	-1.2351	0.5435	None
ENSG00000102996	MMP15	-0.4513	0.2806	None
ENSG00000215146	BX322639.1	1.1604	0.1325	None
ENSG00000149679	CABLES2	-0.4042	0.21560000000000001	None
ENSG00000125775	SDCBP2	0.2747	0.7317	None
ENSG00000105982	RNF32	0.1455	0.9013	None
ENSG00000273247	AC097376.2	-0.0211	0.9928	None
ENSG00000145491	ROPN1L	-0.8125	0.2139	None
ENSG00000181619	GPR135	0.2681	0.7337	None
ENSG00000006652	IFRD1	0.3122	0.2154	None
ENSG00000112186	CAP2	1.7181	0.029	None
ENSG00000184895	SRY	0.5127	0.8122	None
ENSG00000257219	LINC02407	1.2139	3e-4	None
ENSG00000279311	AC092999.1	2.2207	0.2	None
ENSG00000237989	LINC01679	0.4829	0.7025	None
ENSG00000250565	ATP6V1E2	-0.0727	0.9027	None
ENSG00000101019	UQCC1	0.4414	0.0073	None
ENSG00000176124	DLEU1	1.1269	0.009	None
ENSG00000269902	AC234772.3	-1.4921	0.5169	None
ENSG00000198042	MAK16	1.3111	0	None
ENSG00000224138	AC000123.1	1.397	0.282	None
ENSG00000173960	UBXN2A	-0.0481	0.8748	None
ENSG00000227811	FAM212B-AS1	0.9239	0.2695	None
ENSG00000113318	MSH3	0.2732	0.3133	None
ENSG00000106443	PHF14	-0.0372	0.9274	None
ENSG00000169989	TIGD4	0.6804	0.7985	None
ENSG00000186111	PIP5K1C	0.2352	0.2102	None
ENSG00000255201	AC087623.2	-4.1182	0.0615	None
ENSG00000274272	AC069281.2	-0.3029	0.6934	None
ENSG00000118680	MYL12B	0.337	0.0195	None
ENSG00000165821	SALL2	-3.6214	0	down
ENSG00000103222	ABCC1	0.5044	0.0019	None
ENSG00000272221	AL645933.2	0.3057	0.7337	None
ENSG00000005302	MSL3	0.2985	0.1391	None
ENSG00000261324	AC010168.2	-0.3206	0.8701	None
ENSG00000164306	PRIMPOL	-0.0099	0.9861	None
ENSG00000204172	AGAP9	-0.4138	0.4035	None
ENSG00000150967	ABCB9	-0.104	0.7655	None
ENSG00000168061	SAC3D1	-0.6913	0.0011	None
ENSG00000180257	ZNF816	0.7568	0.2501	None
ENSG00000090581	GNPTG	0.2837	0.2091	None
ENSG00000119326	CTNNAL1	0.2875	0.1704	None
ENSG00000163923	RPL39L	-0.7756	0.0034	None
ENSG00000134716	CYP2J2	0.5175	0.7337	None
ENSG00000228486	C2orf92	0.7651	0.2372	None
ENSG00000162522	KIAA1522	-0.6769	5e-4	None
ENSG00000183496	MEX3B	-3.1992	0	down
ENSG00000125734	GPR108	-0.2271	0.3518	None
ENSG00000254198	AC113191.1	0.1999	0.7949	None
ENSG00000186522	SEPT10	0.1829	0.3629	None
ENSG00000117036	ETV3	0.3097	0.1657	None
ENSG00000185722	ANKFY1	0.013	0.9621	None
ENSG00000185989	RASA3	0.0693	0.7549	None
ENSG00000116133	DHCR24	-1.0063	0	None
ENSG00000241547	ACTG1P20	-1.4969	0.4732	None
ENSG00000278616	BEND3P3	0.0412	0.9819	None
ENSG00000248079	DPH6-AS1	0.6498	0.6542	None
ENSG00000273559	CWC25	0.0463	0.8928	None
ENSG00000112039	FANCE	-0.7805	2e-4	None
ENSG00000258441	LINC00641	0.1609	0.8194	None
ENSG00000237773	AC073332.1	0.0161	0.9935	None
ENSG00000235703	LINC00894	0.275	0.896	None
ENSG00000279861	AC073548.1	-1.7237	0.3552	None
ENSG00000117242	PINK1-AS	0.2445	0.6222	None
ENSG00000160124	CCDC58	0.6252	0.0267	None
ENSG00000171051	FPR1	0.7254	0.4148	None
ENSG00000118418	HMGN3	-0.1973	0.4618	None
ENSG00000265519	AC015922.3	-0.0098	0.9896	None
ENSG00000226711	FAM66C	-1.5394	0.197	None
ENSG00000137309	HMGA1	-0.7501	0	None
ENSG00000103647	CORO2B	-0.0805	0.6859	None
ENSG00000225968	ELFN1	2.0773	0.0141	up
ENSG00000228492	RAB11FIP1P1	-0.4182	0.8226	None
ENSG00000111912	NCOA7	-0.0828	0.8133	None
ENSG00000123268	ATF1	0.3206	0.2017	None
ENSG00000257267	ZNF271P	0.9734	0	None
ENSG00000047230	CTPS2	0.1084	0.7234	None
ENSG00000163946	FAM208A	0.4593	0.034	None
ENSG00000112245	PTP4A1	0.4957	9e-4	None
ENSG00000250483	PPM1AP1	1.1988	0.6639	None
ENSG00000123870	ZNF137P	0.5562	0.6998	None
ENSG00000198522	GPN1	0.2224	0.2533	None
ENSG00000224950	AL390066.1	1.1251	0.3301	None
ENSG00000165626	BEND7	-0.8721	0.2852	None
ENSG00000229689	AC009237.3	0.7338	0.2219	None
ENSG00000161970	RPL26	0.0369	0.9233	None
ENSG00000109436	TBC1D9	0.3615	0.0162	None
ENSG00000122986	HVCN1	-0.4566	0.6228	None
ENSG00000196440	ARMCX4	-0.4068	0.2002	None
ENSG00000249129	SUDS3P1	0.3438	0.6648	None
ENSG00000100353	EIF3D	0.2016	0.1782	None
ENSG00000198301	SDAD1	0.8808	0	None
ENSG00000183137	CEP57L1	0.0048	0.9912	None
ENSG00000139620	KANSL2	-0.038	0.9057	None
ENSG00000102385	DRP2	0.2269	0.8621	None
ENSG00000224287	MSL3P1	-1.8351	0.4402	None
ENSG00000254449	SF3A3P2	0.91	0.6649	None
ENSG00000105185	PDCD5	0.5154	0.001	None
ENSG00000130830	MPP1	0.079	0.8215	None
ENSG00000130669	PAK4	-0.4221	0.0217	None
ENSG00000249485	RBBP4P1	-0.5904	0.4314	None
ENSG00000171798	KNDC1	-1.4927	0.3153	None
ENSG00000122176	FMOD	1.1849	0.0295	None
ENSG00000232859	LYRM9	-0.4156	0.647	None
ENSG00000089220	PEBP1	-0.0895	0.6934	None
ENSG00000131669	NINJ1	-1.6151	0	None
ENSG00000196172	ZNF681	-0.7121	0.8118	None
ENSG00000168904	LRRC28	-0.5794	0.0118	None
ENSG00000280007	AC008079.2	-0.5873	0.7867	None
ENSG00000113805	CNTN3	-0.5923	0.6447	None
ENSG00000178573	MAF	-2.5629	0	down
ENSG00000205155	PSENEN	0.0978	0.8267	None
ENSG00000133131	MORC4	-0.0856	0.7238	None
ENSG00000159842	ABR	0.2001	0.2099	None
ENSG00000257790	EIF4A1P4	-0.4694	0.7134	None
ENSG00000111790	FGFR1OP2	0.4295	0.017	None
ENSG00000197114	ZGPAT	0.0551	0.9222	None
ENSG00000166197	NOLC1	0.7228	0	None
ENSG00000149090	PAMR1	-0.9527	0	None
ENSG00000117899	MESD	-0.1823	0.3258	None
ENSG00000196151	WDSUB1	-0.8121	0.0273	None
ENSG00000157212	PAXIP1	-0.2638	0.4027	None
ENSG00000232531	AC027612.3	-0.2001	0.8168	None
ENSG00000103051	COG4	-0.3053	0.0972	None
ENSG00000106348	IMPDH1	0.2067	0.2066	None
ENSG00000138685	FGF2	0.8318	0	None
ENSG00000109738	GLRB	-0.0332	0.9598	None
ENSG00000105048	TNNT1	-1.7416	0.1534	None
ENSG00000215210	RBMXP2	0.0107	0.9943	None
ENSG00000270228	AC079880.1	-0.0515	0.9869	None
ENSG00000185610	DBX2	-1.971	0.1557	None
ENSG00000108061	SHOC2	0.6138	0.005	None
ENSG00000100304	TTLL12	0.3872	0.0653	None
ENSG00000223612	AC241585.1	0.0827	0.9512	None
ENSG00000114573	ATP6V1A	0.2946	0.2042	None
ENSG00000223396	RPS10P7	-1.1703	0.2759	None
ENSG00000119772	DNMT3A	-0.8107	4e-4	None
ENSG00000078902	TOLLIP	0.1592	0.4456	None
ENSG00000070831	CDC42	0.1073	0.555	None
ENSG00000266865	AC138207.8	-1.3114	0.0584	None
ENSG00000198835	GJC2	-0.9494	0.0351	None
ENSG00000182446	NPLOC4	-0.0914	0.6362	None
ENSG00000108094	CUL2	0.5763	0.0029	None
ENSG00000060971	ACAA1	0.3699	0.0296	None
ENSG00000121454	LHX4	-0.3034	0.811	None
ENSG00000109572	CLCN3	0.1849	0.3098	None
ENSG00000224934	AL391684.1	-0.1612	0.9395	None
ENSG00000272909	AL122035.2	0.4371	0.814	None
ENSG00000161267	BDH1	-1.9876	0	None
ENSG00000105819	PMPCB	-0.4305	0.0065	None
ENSG00000105963	ADAP1	0.0386	0.9804	None
ENSG00000243517	AC024940.3	-0.3386	0.5991	None
ENSG00000167548	KMT2D	-0.3828	0.0407	None
ENSG00000162430	SELENON	-0.3658	0.0155	None
ENSG00000154734	ADAMTS1	2.3138	0	up
ENSG00000185453	ZSWIM9	0.1002	0.7688	None
ENSG00000172789	HOXC5	0.8593	0.1816	None
ENSG00000005206	SPPL2B	0.0978	0.6933	None
ENSG00000149716	ORAOV1	0.4899	0.0143	None
ENSG00000167615	LENG8	-0.2288	0.222	None
ENSG00000181524	RPL24P4	0.4418	0.0769	None
ENSG00000229589	ACVR2B-AS1	-0.9493	0.7148	None
ENSG00000197872	FAM49A	-1.8712	1e-4	None
ENSG00000137460	FHDC1	0.4231	0.7064	None
ENSG00000214975	PPIAP29	0.0944	0.9219	None
ENSG00000107833	NPM3	0.053	0.8677	None
ENSG00000151502	VPS26B	0.0626	0.7833	None
ENSG00000112984	KIF20A	-1.5898	0	None
ENSG00000204428	LY6G5C	-0.227	0.8149	None
ENSG00000162761	LMX1A	-0.2403	0.9243	None
ENSG00000103569	AQP9	1.0167	0.7487	None
ENSG00000180370	PAK2	0.3509	0.0317	None
ENSG00000159069	FBXW5	-0.1315	0.4978	None
ENSG00000122481	RWDD3	-0.0683	0.944	None
ENSG00000120370	GORAB	0.0246	0.9632	None
ENSG00000166454	ATMIN	-0.07	0.7853	None
ENSG00000145996	CDKAL1	-0.0871	0.8237	None
ENSG00000118804	STBD1	-0.8286	0.0543	None
ENSG00000143486	EIF2D	-0.5747	1e-4	None
ENSG00000004700	RECQL	0.8031	0	None
ENSG00000133805	AMPD3	-0.3311	0.2135	None
ENSG00000279948	AC008895.1	0.5028	0.7969	None
ENSG00000111850	SMIM8	0.3093	0.5371	None
ENSG00000164031	DNAJB14	0.644	0.0033	None
ENSG00000171206	TRIM8	-0.1454	0.5282	None
ENSG00000096092	TMEM14A	-0.0677	0.8492	None
ENSG00000168028	RPSA	-0.1926	0.4493	None
ENSG00000075618	FSCN1	-0.4442	0.0055	None
ENSG00000133114	GPALPP1	-0.0498	0.8967	None
ENSG00000156802	ATAD2	0.1538	0.6443	None
ENSG00000244313	AC024293.1	0.2942	0.3205	None
ENSG00000255920	CCND2-AS1	-4.1208	0.0636	None
ENSG00000004478	FKBP4	-0.094	0.6486	None
ENSG00000254369	HOXA-AS3	-0.7936	0.3877	None
ENSG00000168938	PPIC	0.0576	0.864	None
ENSG00000144935	TRPC1	0.1949	0.5929	None
ENSG00000145016	RUBCN	-0.1184	0.6618	None
ENSG00000269473	AC012313.8	-0.2635	0.9096	None
ENSG00000135299	ANKRD6	-0.8498	0.4075	None
ENSG00000137478	FCHSD2	0.0187	0.9654	None
ENSG00000132196	HSD17B7	-1.8533	0	None
ENSG00000145220	LYAR	1.5116	0	None
ENSG00000161281	COX7A1	0.6364	0.1244	None
ENSG00000106609	TMEM248	-0.0401	0.8646	None
ENSG00000111788	AC009533.1	-0.0788	0.9322	None
