AD_T12_1	AD_T12_2	AD_T12_3	AD_T3_1	AD_T3_2	AD_T3_3	gene_id	gene
87	102	85	0	5	11	ENSG00000221852	KRTAP1-5
176	191	199	753	969	890	ENSG00000075702	WDR62
255	275	186	28	24	16	ENSG00000240476	LINC00973
66	66	46	1	1	0	ENSG00000127585	FBXL16
926	981	987	5703	6669	6361	ENSG00000166851	PLK1
20	16	28	2	7	6	ENSG00000277075	HIST1H2AE
5	6	13	0	1	0	ENSG00000167680	SEMA6B
224	286	237	1113	1377	1633	ENSG00000178999	AURKB
458	364	322	66	70	61	ENSG00000184524	CEND1
289	172	231	56	44	46	ENSG00000196639	HRH1
47	5	19	3	8	5	ENSG00000226686	LINC01535
47	37	28	7	10	9	ENSG00000233822	HIST1H2BN
305	256	271	1301	1623	1534	ENSG00000165480	SKA3
161	80	115	448	544	510	ENSG00000161692	DBF4B
350	216	171	968	1290	845	ENSG00000163535	SGO2
109	110	113	568	384	524	ENSG00000137869	CYP19A1
24	33	10	0	1	2	ENSG00000197506	SLC28A3
88	14	47	4	1	0	ENSG00000183421	RIPK4
6	13	1	0	0	0	ENSG00000159224	GIP
74	46	60	11	10	8	ENSG00000111728	ST8SIA1
30	59	23	345	283	588	ENSG00000130208	APOC1
210	189	203	27	15	26	ENSG00000158373	HIST1H2BD
0	4	7	47	30	40	ENSG00000269970	AL162424.1
9	1	8	0	0	0	ENSG00000235023	AP001626.1
804	324	312	155	67	127	ENSG00000163531	NFASC
22	3	8	228	52	18	ENSG00000205572	SERF1B
703	1098	575	158	125	294	ENSG00000145247	OCIAD2
45	22	18	9	9	3	ENSG00000075826	SEC31B
0	4	4	22	28	6	ENSG00000174740	PABPC5
126	186	98	8	34	46	ENSG00000132000	PODNL1
2	3	0	8	21	14	ENSG00000152583	SPARCL1
0	0	0	10	7	7	ENSG00000166670	MMP10
152	67	84	5	28	12	ENSG00000048052	HDAC9
551	445	361	55	20	65	ENSG00000099337	KCNK6
45	39	35	10	7	8	ENSG00000279253	AL121753.2
14	10	26	66	88	65	ENSG00000169946	ZFPM2
45	110	118	6	16	18	ENSG00000130751	NPAS1
390	358	257	69	61	76	ENSG00000276180	HIST1H4I
194	333	315	1	11	7	ENSG00000212724	KRTAP2-3
0	0	0	5	10	7	ENSG00000271888	AL136162.1
94	43	80	301	227	493	ENSG00000174080	CTSF
2001	1032	1406	6643	8408	6241	ENSG00000011426	ANLN
251	190	268	40	82	56	ENSG00000119943	PYROXD2
6	6	80	1	1	8	ENSG00000228695	CES1P1
215	19	95	17	39	9	ENSG00000240694	PNMA2
150	115	111	21	14	38	ENSG00000148680	HTR7
64	105	53	16	23	19	ENSG00000228439	TSTD3
2	1	3	26	25	12	ENSG00000123360	PDE1B
37	21	25	1	4	3	ENSG00000099849	RASSF7
39	18	45	4	6	4	ENSG00000145708	CRHBP
4	2	11	0	0	0	ENSG00000254300	LINC01111
106	5	3	3	8	2	ENSG00000179304	FAM156B
825	1555	1172	7	27	104	ENSG00000131737	KRT34
130	158	96	4	8	7	ENSG00000261040	WFDC21P
13	78	67	6	5	7	ENSG00000159713	TPPP3
34	18	10	0	0	0	ENSG00000181449	SOX2
77	109	140	27	33	19	ENSG00000128165	ADM2
50	30	55	0	3	0	ENSG00000166510	CCDC68
40	9	32	0	1	2	ENSG00000156687	UNC5D
25	10	19	0	1	3	ENSG00000136244	IL6
1	0	1	17	39	4	ENSG00000162706	CADM3
18	26	22	2	6	1	ENSG00000232774	AL355916.1
27	16	43	9	2	3	ENSG00000198133	TMEM229B
14	36	11	2	2	4	ENSG00000237686	AL109615.3
1	1	3	12	23	4	ENSG00000035664	DAPK2
4	6	6	21	48	22	ENSG00000197083	ZNF300P1
19	23	15	2	4	3	ENSG00000170954	ZNF415
615	343	595	74	96	59	ENSG00000105270	CLIP3
1071	981	804	53	32	40	ENSG00000180573	HIST1H2AC
81	54	48	11	11	15	ENSG00000139410	SDSL
152	85	40	11	11	23	ENSG00000236453	AC003092.1
123	99	68	8	4	5	ENSG00000138378	STAT4
295	459	254	4	22	26	ENSG00000164220	F2RL2
36	15	12	0	1	0	ENSG00000128052	KDR
15	9	32	4	7	1	ENSG00000163431	LMOD1
2936	3076	3931	5	32	28	ENSG00000166923	GREM1
395	267	286	1142	1565	1226	ENSG00000072571	HMMR
362	130	228	4	5	5	ENSG00000090339	ICAM1
9	21	12	36	76	108	ENSG00000234883	MIR155HG
271	358	429	62	19	24	ENSG00000139364	TMEM132B
38	50	10	12	1	10	ENSG00000224184	MIR3681HG
11	15	4	0	1	2	ENSG00000268049	AC012313.2
474	332	472	2434	2816	2517	ENSG00000075218	GTSE1
30	65	40	6	7	9	ENSG00000176049	JAKMIP2
5	0	2	38	45	38	ENSG00000169418	NPR1
22	9	21	6	1	1	ENSG00000143847	PPFIA4
58	16	33	7	2	2	ENSG00000116745	RPE65
19	20	10	1	2	3	ENSG00000185345	PRKN
580	282	565	91	114	92	ENSG00000157064	NMNAT2
2	7	2	25	21	15	ENSG00000186907	RTN4RL2
17	8	7	358	111	257	ENSG00000188064	WNT7B
27	13	6	167	138	148	ENSG00000206190	ATP10A
10	7	11	0	1	1	ENSG00000177112	MRVI1-AS1
20	17	10	4	1	3	ENSG00000153982	GDPD1
2058	14855	4722	8	31	137	ENSG00000171345	KRT19
543	596	539	2989	3092	3295	ENSG00000101057	MYBL2
1	1	3	15	13	13	ENSG00000115252	PDE1A
12	23	24	9	3	3	ENSG00000233639	LINC01158
45	58	5	0	2	6	ENSG00000118785	SPP1
40	16	296	804	1826	741	ENSG00000136928	GABBR2
8	5	3	0	0	0	ENSG00000172554	SNTG2
79	88	83	311	354	403	ENSG00000109674	NEIL3
354	532	411	46	35	55	ENSG00000115828	QPCT
75	48	170	11	21	15	ENSG00000158825	CDA
257	101	206	27	62	14	ENSG00000083067	TRPM3
54	104	34	14	16	15	ENSG00000184451	CCR10
243	110	201	682	1076	766	ENSG00000169607	CKAP2L
25	48	22	8	7	7	ENSG00000103316	CRYM
134	42	38	6	1	8	ENSG00000182585	EPGN
386	337	436	16	37	46	ENSG00000136542	GALNT5
11	34	19	4	2	4	ENSG00000273486	AC096992.2
7	9	3	0	0	0	ENSG00000087250	MT3
5630	5428	5557	1184	787	1151	ENSG00000121769	FABP3
40	36	31	0	8	7	ENSG00000118473	SGIP1
13	16	2	0	0	1	ENSG00000112053	SLC26A8
95	77	90	17	36	12	ENSG00000119922	IFIT2
6	22	4	0	0	0	ENSG00000159763	PIP
33	18	9	0	0	0	ENSG00000268812	AC004264.1
0	5	2	49	64	46	ENSG00000147257	GPC3
6	36	22	3	4	3	ENSG00000069535	MAOB
7	14	6	0	0	1	ENSG00000245648	AC022075.1
30	137	93	399	204	518	ENSG00000181195	PENK
1307	887	905	19	34	33	ENSG00000128342	LIF
441	576	514	2514	3399	3994	ENSG00000175063	UBE2C
17	14	16	98	126	126	ENSG00000257167	TMPO-AS1
15	8	21	4	0	0	ENSG00000067606	PRKCZ
19	7	23	2	2	1	ENSG00000259803	SLC22A31
79	14	36	5	10	10	ENSG00000167641	PPP1R14A
8	14	20	1	1	2	ENSG00000129214	SHBG
7	8	3	0	0	0	ENSG00000144191	CNGA3
141	104	149	18	36	36	ENSG00000185761	ADAMTSL5
0	2	3	16	15	17	ENSG00000274825	AL023803.2
3	5	10	0	0	0	ENSG00000114638	UPK1B
104	35	39	30	7	4	ENSG00000223403	MEG9
6	10	10	0	1	0	ENSG00000279080	AL022322.2
536	461	650	26	42	14	ENSG00000125089	SH3TC1
33	14	7	204	78	261	ENSG00000163737	PF4
37	60	58	7	2	0	ENSG00000247095	MIR210HG
13	15	6	0	0	1	ENSG00000228787	NLGN4Y-AS1
84	201	67	21	23	32	ENSG00000260001	TGFBR3L
39	98	94	5	2	1	ENSG00000135549	PKIB
28	44	67	3	2	4	ENSG00000133169	BEX1
248	145	235	860	1007	912	ENSG00000065328	MCM10
597	392	263	65	83	81	ENSG00000108639	SYNGR2
6	8	16	88	81	40	ENSG00000138615	CILP
42	13	49	163	207	171	ENSG00000205364	MT1M
0	2	0	43	29	18	ENSG00000123243	ITIH5
133	236	153	43	46	28	ENSG00000175938	ORAI3
206	178	154	716	877	868	ENSG00000115163	CENPA
10	9	4	0	0	0	ENSG00000135094	SDS
19	16	19	0	4	1	ENSG00000177675	CD163L1
81	117	106	11	19	4	ENSG00000167103	PIP5KL1
901	388	664	2577	3287	2312	ENSG00000113810	SMC4
95	140	30	0	0	2	ENSG00000235385	LINC02154
12	16	29	1	4	3	ENSG00000253948	AC104986.2
27	25	42	567	634	788	ENSG00000129009	ISLR
51	90	39	10	2	7	ENSG00000251003	ZFPM2-AS1
0	0	0	8	14	26	ENSG00000280079	AC011447.7
89	35	28	16	0	16	ENSG00000186462	NAP1L2
2	9	13	45	44	53	ENSG00000128045	RASL11B
20	14	14	0	2	2	ENSG00000228630	HOTAIR
16	12	6	2	0	1	ENSG00000145107	TM4SF19
44	91	59	18	11	12	ENSG00000109339	MAPK10
57	154	163	6	4	13	ENSG00000183760	ACP7
105	76	49	4	4	2	ENSG00000146352	CLVS2
9	6	6	0	0	0	ENSG00000184916	JAG2
6	6	5	25	16	30	ENSG00000126860	EVI2A
146	233	168	8	6	8	ENSG00000171246	NPTX1
266	68	43	19	25	23	ENSG00000189410	SH2D5
11	10	4	0	0	0	ENSG00000196407	THEM5
166	131	158	874	918	1332	ENSG00000166482	MFAP4
8	16	9	46	65	54	ENSG00000145569	FAM105A
4	1	1	16	15	21	ENSG00000166341	DCHS1
45	67	18	6	5	4	ENSG00000262185	AC005736.1
148	225	115	22	24	32	ENSG00000183828	NUDT14
1619	1524	2242	133	139	237	ENSG00000124882	EREG
112	171	70	37	5	37	ENSG00000163568	AIM2
33	35	38	148	229	349	ENSG00000026559	KCNG1
1471	963	1472	5798	5578	4823	ENSG00000010292	NCAPD2
1574	742	1334	6325	8436	6163	ENSG00000131747	TOP2A
9	20	27	3	6	5	ENSG00000124251	TP53TG5
5	6	3	39	117	194	ENSG00000111341	MGP
23	40	23	3	13	3	ENSG00000140798	ABCC12
30	4	11	3	0	0	ENSG00000255282	WTAPP1
86	55	128	5	7	15	ENSG00000096696	DSP
171	85	182	40	33	17	ENSG00000164176	EDIL3
61	94	58	13	7	7	ENSG00000269899	AC025857.2
153	121	95	11	12	15	ENSG00000105290	APLP1
296	317	298	1566	1855	1881	ENSG00000111665	CDCA3
